user_id,variant,device,exposure_date,sessions_14d
402115,treatment,android,2025-08-05,4
402116,treatment,ios,2025-08-05,13
402117,treatment,ios,2025-08-05,11
402118,treatment,android,2025-08-05,10
402119,treatment,ios,2025-08-05,4
402120,treatment,android,2025-08-05,9
402121,treatment,ios,2025-08-05,6
402122,treatment,android,2025-08-05,9
402123,control,ios,2025-08-05,14
402124,control,ios,2025-08-05,12
402125,control,ios,2025-08-05,13
402126,treatment,ios,2025-08-05,10
402127,treatment,ios,2025-08-05,4
402128,treatment,ios,2025-08-05,1
402129,control,android,2025-08-05,15
402130,treatment,android,2025-08-05,2
402131,control,ios,2025-08-05,8
402132,treatment,android,2025-08-05,4
402133,control,ios,2025-08-05,4
402134,control,android,2025-08-05,3
402135,control,android,2025-08-05,24
402136,treatment,ios,2025-08-05,4
402137,control,ios,2025-08-05,3
402138,control,ios,2025-08-05,15
402139,control,ios,2025-08-05,11
402140,treatment,ios,2025-08-05,23
402141,treatment,ios,2025-08-05,3
402142,control,android,2025-08-05,7
402143,treatment,android,2025-08-05,11
402144,treatment,ios,2025-08-05,5
402145,treatment,android,2025-08-05,15
402146,treatment,android,2025-08-05,4
402147,treatment,ios,2025-08-05,2
402148,control,android,2025-08-05,7
402149,control,ios,2025-08-05,4
402150,control,android,2025-08-05,16
402151,treatment,ios,2025-08-05,7
402152,control,ios,2025-08-05,16
402153,control,android,2025-08-05,9
402154,control,ios,2025-08-05,15
402155,treatment,ios,2025-08-05,7
402156,treatment,ios,2025-08-05,2
402157,control,android,2025-08-05,19
402158,control,ios,2025-08-05,2
402159,control,ios,2025-08-05,12
402160,control,ios,2025-08-05,4
402161,control,ios,2025-08-05,7
402162,treatment,ios,2025-08-05,8
402163,treatment,ios,2025-08-05,16
402164,control,android,2025-08-05,10
402165,control,android,2025-08-05,5
402166,control,android,2025-08-05,11
402167,treatment,android,2025-08-05,10
402168,treatment,android,2025-08-05,13
402169,treatment,ios,2025-08-05,18
402170,treatment,android,2025-08-05,10
402171,control,ios,2025-08-05,10
402172,control,android,2025-08-05,8
402173,control,ios,2025-08-05,3
402174,control,ios,2025-08-05,11
402175,control,android,2025-08-05,6
402176,control,android,2025-08-05,12
402177,control,ios,2025-08-05,5
402178,control,ios,2025-08-05,15
402179,control,android,2025-08-05,4
402180,treatment,ios,2025-08-05,20
402181,treatment,android,2025-08-05,7
402182,treatment,ios,2025-08-05,5
402183,treatment,android,2025-08-05,4
402184,control,ios,2025-08-05,9
402185,control,android,2025-08-05,7
402186,control,android,2025-08-05,9
402187,control,ios,2025-08-05,2
402188,treatment,android,2025-08-05,8
402189,control,ios,2025-08-05,7
402190,treatment,android,2025-08-05,2
402191,treatment,ios,2025-08-05,3
402192,treatment,ios,2025-08-05,16
402193,treatment,android,2025-08-05,5
402194,control,ios,2025-08-05,10
402195,control,ios,2025-08-05,3
402196,control,ios,2025-08-05,11
402197,control,ios,2025-08-05,7
402198,control,ios,2025-08-05,9
402199,control,android,2025-08-05,5
402200,treatment,android,2025-08-05,12
402201,treatment,ios,2025-08-05,6
402202,control,ios,2025-08-05,7
402203,control,ios,2025-08-05,7
402204,treatment,ios,2025-08-05,2
402205,treatment,android,2025-08-05,10
402206,treatment,android,2025-08-05,1
402207,control,android,2025-08-05,6
402208,control,android,2025-08-05,16
402209,treatment,android,2025-08-05,14
402210,treatment,ios,2025-08-05,5
402211,treatment,ios,2025-08-05,11
402212,control,ios,2025-08-05,14
402213,control,android,2025-08-05,9
402214,treatment,android,2025-08-05,8
402215,treatment,android,2025-08-05,13
402216,treatment,android,2025-08-05,8
402217,treatment,ios,2025-08-05,2
402218,control,android,2025-08-05,11
402219,control,android,2025-08-05,3
402220,control,ios,2025-08-05,7
402221,control,ios,2025-08-05,6
402222,treatment,ios,2025-08-05,6
402223,control,android,2025-08-05,12
402224,treatment,ios,2025-08-05,18
402225,treatment,android,2025-08-05,14
402226,control,android,2025-08-05,22
402227,treatment,ios,2025-08-05,8
402228,control,android,2025-08-05,4
402229,treatment,ios,2025-08-05,10
402230,treatment,ios,2025-08-05,11
402231,control,ios,2025-08-05,8
402232,control,ios,2025-08-05,24
402233,control,ios,2025-08-05,3
402234,control,ios,2025-08-05,8
402235,control,android,2025-08-05,11
402236,control,ios,2025-08-05,5
402237,control,android,2025-08-05,2
402238,control,android,2025-08-05,18
402239,treatment,android,2025-08-05,5
402240,control,android,2025-08-05,5
402241,treatment,android,2025-08-05,8
402242,treatment,android,2025-08-05,6
402243,treatment,android,2025-08-05,7
402244,treatment,ios,2025-08-05,14
402245,control,android,2025-08-05,14
402246,control,ios,2025-08-05,12
402247,control,ios,2025-08-05,10
402248,treatment,ios,2025-08-05,13
402249,treatment,android,2025-08-05,5
402250,treatment,android,2025-08-05,3
402251,control,android,2025-08-05,5
402252,control,android,2025-08-05,4
402253,treatment,ios,2025-08-05,7
402254,control,android,2025-08-05,5
402255,control,android,2025-08-05,0
402256,treatment,android,2025-08-05,4
402257,treatment,android,2025-08-05,10
402258,treatment,android,2025-08-05,4
402259,treatment,android,2025-08-05,16
402260,control,android,2025-08-05,8
402261,treatment,android,2025-08-05,15
402262,treatment,ios,2025-08-05,4
402263,treatment,android,2025-08-05,24
402264,treatment,ios,2025-08-05,10
402265,control,android,2025-08-05,12
402266,control,android,2025-08-05,9
402267,control,ios,2025-08-05,7
402268,treatment,android,2025-08-05,4
402269,control,android,2025-08-05,6
402270,treatment,ios,2025-08-05,1
402271,treatment,android,2025-08-05,3
402272,control,ios,2025-08-05,17
402273,control,ios,2025-08-05,4
402274,control,ios,2025-08-05,7
402275,control,ios,2025-08-05,4
402276,treatment,ios,2025-08-05,6
402277,treatment,ios,2025-08-05,6
402278,treatment,android,2025-08-05,3
402279,control,android,2025-08-05,2
402280,treatment,ios,2025-08-05,19
402281,control,ios,2025-08-05,5
402282,control,android,2025-08-05,3
402283,control,ios,2025-08-05,16
402284,treatment,android,2025-08-05,11
402285,control,ios,2025-08-05,10
402286,control,android,2025-08-05,5
402287,treatment,ios,2025-08-05,11
402288,control,ios,2025-08-05,7
402289,control,ios,2025-08-05,6
402290,treatment,ios,2025-08-05,9
402291,control,ios,2025-08-05,12
402292,control,android,2025-08-05,11
402293,treatment,ios,2025-08-05,8
402294,control,android,2025-08-05,1
402295,control,ios,2025-08-05,10
402296,treatment,android,2025-08-05,2
402297,control,android,2025-08-05,1
402298,control,ios,2025-08-05,8
402299,control,ios,2025-08-05,21
402300,control,ios,2025-08-05,6
402301,treatment,android,2025-08-05,4
402302,treatment,ios,2025-08-05,21
402303,control,android,2025-08-05,15
402304,treatment,ios,2025-08-05,5
402305,control,ios,2025-08-05,2
402306,treatment,android,2025-08-05,2
402307,control,android,2025-08-05,9
402308,treatment,android,2025-08-05,10
402309,treatment,android,2025-08-06,6
402310,treatment,ios,2025-08-06,6
402311,treatment,ios,2025-08-06,6
402312,treatment,android,2025-08-06,9
402313,control,ios,2025-08-06,11
402314,treatment,ios,2025-08-06,11
402315,control,ios,2025-08-06,14
402316,control,ios,2025-08-06,6
402317,treatment,ios,2025-08-06,11
402318,treatment,ios,2025-08-06,7
402319,control,android,2025-08-06,7
402320,treatment,ios,2025-08-06,7
402321,control,android,2025-08-06,9
402322,control,android,2025-08-06,4
402323,control,android,2025-08-06,1
402324,control,ios,2025-08-06,8
402325,control,android,2025-08-06,8
402326,control,android,2025-08-06,11
402327,treatment,android,2025-08-06,6
402328,control,android,2025-08-06,8
402329,control,ios,2025-08-06,4
402330,control,ios,2025-08-06,7
402331,control,ios,2025-08-06,7
402332,control,android,2025-08-06,17
402333,treatment,android,2025-08-06,7
402334,control,ios,2025-08-06,5
402335,treatment,android,2025-08-06,5
402336,control,ios,2025-08-06,10
402337,treatment,ios,2025-08-06,1
402338,control,ios,2025-08-06,3
402339,treatment,ios,2025-08-06,11
402340,control,android,2025-08-06,6
402341,treatment,ios,2025-08-06,5
402342,control,ios,2025-08-06,6
402343,treatment,android,2025-08-06,5
402344,control,android,2025-08-06,1
402345,control,android,2025-08-06,6
402346,treatment,android,2025-08-06,6
402347,treatment,ios,2025-08-06,21
402348,control,ios,2025-08-06,3
402349,control,ios,2025-08-06,18
402350,control,ios,2025-08-06,2
402351,control,ios,2025-08-06,10
402352,control,android,2025-08-06,3
402353,control,ios,2025-08-06,10
402354,control,android,2025-08-06,11
402355,treatment,ios,2025-08-06,7
402356,control,android,2025-08-06,1
402357,treatment,android,2025-08-06,4
402358,control,ios,2025-08-06,8
402359,control,ios,2025-08-06,4
402360,control,ios,2025-08-06,27
402361,control,android,2025-08-06,6
402362,treatment,ios,2025-08-06,6
402363,control,android,2025-08-06,4
402364,control,ios,2025-08-06,6
402365,control,android,2025-08-06,12
402366,control,ios,2025-08-06,8
402367,control,android,2025-08-06,9
402368,treatment,ios,2025-08-06,6
402369,control,android,2025-08-06,24
402370,treatment,android,2025-08-06,12
402371,control,android,2025-08-06,14
402372,control,android,2025-08-06,9
402373,control,android,2025-08-06,5
402374,treatment,ios,2025-08-06,16
402375,control,ios,2025-08-06,14
402376,control,android,2025-08-06,10
402377,treatment,android,2025-08-06,14
402378,treatment,ios,2025-08-06,9
402379,treatment,android,2025-08-06,7
402380,control,ios,2025-08-06,12
402381,control,android,2025-08-06,10
402382,control,android,2025-08-06,15
402383,control,ios,2025-08-06,9
402384,treatment,android,2025-08-06,10
402385,treatment,ios,2025-08-06,8
402386,control,android,2025-08-06,4
402387,control,android,2025-08-06,5
402388,treatment,ios,2025-08-06,21
402389,control,android,2025-08-06,2
402390,treatment,android,2025-08-06,11
402391,control,android,2025-08-06,7
402392,control,android,2025-08-06,4
402393,control,ios,2025-08-06,5
402394,control,android,2025-08-06,10
402395,control,ios,2025-08-06,7
402396,control,ios,2025-08-06,3
402397,treatment,ios,2025-08-06,10
402398,control,ios,2025-08-06,9
402399,treatment,android,2025-08-06,4
402400,control,ios,2025-08-06,12
402401,treatment,android,2025-08-06,4
402402,treatment,ios,2025-08-06,2
402403,control,android,2025-08-06,3
402404,treatment,ios,2025-08-06,3
402405,control,ios,2025-08-06,6
402406,control,android,2025-08-06,1
402407,control,android,2025-08-06,20
402408,control,ios,2025-08-06,6
402409,control,ios,2025-08-06,9
402410,treatment,android,2025-08-06,11
402411,treatment,ios,2025-08-06,12
402412,treatment,android,2025-08-06,17
402413,treatment,ios,2025-08-06,7
402414,treatment,android,2025-08-06,8
402415,treatment,ios,2025-08-06,9
402416,treatment,ios,2025-08-06,11
402417,control,ios,2025-08-06,4
402418,treatment,android,2025-08-06,11
402419,control,ios,2025-08-06,17
402420,treatment,ios,2025-08-06,16
402421,treatment,android,2025-08-06,6
402422,treatment,android,2025-08-06,5
402423,control,ios,2025-08-06,7
402424,treatment,ios,2025-08-06,8
402425,treatment,ios,2025-08-06,8
402426,treatment,android,2025-08-06,12
402427,control,ios,2025-08-06,8
402428,treatment,android,2025-08-06,4
402429,treatment,android,2025-08-06,1
402430,control,android,2025-08-06,3
402431,treatment,android,2025-08-06,15
402432,treatment,ios,2025-08-06,5
402433,control,android,2025-08-06,8
402434,control,android,2025-08-06,4
402435,treatment,ios,2025-08-06,10
402436,control,ios,2025-08-06,12
402437,treatment,android,2025-08-06,10
402438,control,android,2025-08-06,4
402439,control,ios,2025-08-06,15
402440,treatment,android,2025-08-06,4
402441,treatment,android,2025-08-06,5
402442,control,ios,2025-08-06,11
402443,control,ios,2025-08-06,5
402444,control,ios,2025-08-06,4
402445,control,ios,2025-08-06,9
402446,control,ios,2025-08-06,17
402447,control,android,2025-08-06,9
402448,treatment,ios,2025-08-06,13
402449,control,android,2025-08-06,8
402450,treatment,ios,2025-08-06,14
402451,treatment,android,2025-08-06,7
402452,control,ios,2025-08-06,3
402453,treatment,android,2025-08-06,2
402454,control,ios,2025-08-06,6
402455,control,android,2025-08-06,6
402456,treatment,android,2025-08-06,7
402457,treatment,ios,2025-08-06,7
402458,treatment,ios,2025-08-06,14
402459,treatment,android,2025-08-06,8
402460,treatment,ios,2025-08-06,4
402461,control,android,2025-08-06,13
402462,treatment,android,2025-08-06,1
402463,treatment,ios,2025-08-06,7
402464,treatment,ios,2025-08-06,9
402465,treatment,ios,2025-08-06,14
402466,control,android,2025-08-06,5
402467,treatment,android,2025-08-06,2
402468,control,android,2025-08-06,5
402469,treatment,ios,2025-08-06,7
402470,treatment,android,2025-08-06,14
402471,treatment,ios,2025-08-06,24
402472,treatment,ios,2025-08-06,4
402473,control,ios,2025-08-06,24
402474,treatment,android,2025-08-06,5
402475,treatment,android,2025-08-06,5
402476,treatment,ios,2025-08-06,10
402477,control,android,2025-08-06,23
402478,treatment,android,2025-08-06,1
402479,treatment,android,2025-08-06,2
402480,control,ios,2025-08-06,2
402481,treatment,android,2025-08-06,9
402482,treatment,ios,2025-08-06,10
402483,treatment,ios,2025-08-06,9
402484,control,android,2025-08-06,15
402485,control,ios,2025-08-06,1
402486,control,ios,2025-08-06,5
402487,treatment,android,2025-08-06,13
402488,control,android,2025-08-06,17
402489,control,android,2025-08-06,6
402490,control,ios,2025-08-06,2
402491,treatment,ios,2025-08-06,31
402492,control,ios,2025-08-06,5
402493,treatment,android,2025-08-06,5
402494,treatment,android,2025-08-06,11
402495,treatment,android,2025-08-06,7
402496,treatment,android,2025-08-06,9
402497,treatment,ios,2025-08-06,10
402498,treatment,android,2025-08-06,5
402499,treatment,ios,2025-08-06,12
402500,treatment,android,2025-08-06,10
402501,control,ios,2025-08-06,7
402502,treatment,ios,2025-08-06,7
402503,control,android,2025-08-06,5
402504,control,android,2025-08-06,2
402505,treatment,ios,2025-08-06,7
402506,control,ios,2025-08-06,5
402507,treatment,ios,2025-08-06,6
402508,control,ios,2025-08-06,13
402509,treatment,ios,2025-08-06,23
402510,control,android,2025-08-06,7
402511,treatment,ios,2025-08-06,6
402512,control,ios,2025-08-06,20
402513,treatment,ios,2025-08-06,0
402514,treatment,ios,2025-08-06,7
402515,control,android,2025-08-06,6
402516,control,android,2025-08-06,3
402517,control,ios,2025-08-06,26
402518,treatment,android,2025-08-06,2
402519,control,ios,2025-08-06,8
402520,control,android,2025-08-06,4
402521,treatment,ios,2025-08-06,10
402522,treatment,android,2025-08-06,1
402523,treatment,android,2025-08-06,8
402524,control,ios,2025-08-06,9
402525,control,ios,2025-08-06,12
402526,treatment,ios,2025-08-06,3
402527,treatment,ios,2025-08-06,9
402528,treatment,android,2025-08-06,3
402529,treatment,android,2025-08-06,1
402530,control,android,2025-08-06,9
402531,control,android,2025-08-06,18
402532,treatment,ios,2025-08-06,10
402533,treatment,ios,2025-08-06,4
402534,control,android,2025-08-06,1
402535,treatment,android,2025-08-06,8
402536,treatment,ios,2025-08-06,5
402537,treatment,ios,2025-08-06,15
402538,treatment,ios,2025-08-06,17
402539,treatment,android,2025-08-06,10
402540,treatment,android,2025-08-06,17
402541,control,android,2025-08-06,18
402542,control,android,2025-08-06,7
402543,treatment,ios,2025-08-06,13
402544,treatment,android,2025-08-06,7
402545,treatment,android,2025-08-06,11
402546,control,android,2025-08-06,10
402547,control,android,2025-08-06,11
402548,control,ios,2025-08-06,3
402549,treatment,ios,2025-08-06,17
402550,control,android,2025-08-06,3
402551,treatment,android,2025-08-06,7
402552,treatment,android,2025-08-06,6
402553,control,ios,2025-08-06,10
402554,control,ios,2025-08-06,9
402555,treatment,android,2025-08-06,8
402556,treatment,android,2025-08-06,9
402557,treatment,android,2025-08-06,11
402558,treatment,ios,2025-08-06,7
402559,control,ios,2025-08-06,22
402560,control,ios,2025-08-06,6
402561,treatment,android,2025-08-06,3
402562,treatment,ios,2025-08-06,10
402563,control,android,2025-08-06,4
402564,treatment,android,2025-08-06,8
402565,treatment,ios,2025-08-06,6
402566,treatment,android,2025-08-06,1
402567,control,android,2025-08-06,4
402568,control,android,2025-08-06,15
402569,treatment,ios,2025-08-06,8
402570,treatment,ios,2025-08-06,7
402571,control,android,2025-08-06,15
402572,control,android,2025-08-06,4
402573,treatment,ios,2025-08-06,16
402574,treatment,android,2025-08-06,15
402575,control,ios,2025-08-06,14
402576,treatment,android,2025-08-06,10
402577,control,ios,2025-08-06,19
402578,control,android,2025-08-06,1
402579,control,android,2025-08-06,10
402580,treatment,android,2025-08-06,3
402581,control,ios,2025-08-06,8
402582,control,android,2025-08-06,11
402583,control,android,2025-08-06,5
402584,treatment,android,2025-08-06,11
402585,treatment,ios,2025-08-06,10
402586,control,android,2025-08-06,7
