user_id,variant,country_tier,pre_period_sessions,exposure_date,active_days_30
518265,treatment,tier_2,14,2025-08-19,21
518266,holdout,tier_3,10,2025-08-19,14
518267,treatment,tier_1,7,2025-08-19,20
518268,control,tier_1,4,2025-08-19,14
518269,treatment,tier_2,17,2025-08-19,16
518270,treatment,tier_1,18,2025-08-19,16
518271,control,tier_2,4,2025-08-19,10
518272,treatment,tier_2,14,2025-08-19,4
518273,treatment,tier_3,8,2025-08-19,17
518274,control,tier_2,4,2025-08-19,10
518275,treatment,tier_2,15,2025-08-19,25
518276,treatment,tier_2,8,2025-08-19,9
518277,holdout,tier_3,12,2025-08-19,16
518278,holdout,tier_2,5,2025-08-19,7
518279,treatment,tier_1,8,2025-08-19,8
518280,control,tier_3,4,2025-08-19,10
518281,control,tier_1,16,2025-08-19,9
518282,treatment,tier_2,13,2025-08-19,13
518283,treatment,tier_1,16,2025-08-19,21
518284,holdout,tier_1,5,2025-08-19,1
518285,control,tier_1,5,2025-08-19,9
518286,control,tier_1,12,2025-08-19,14
518287,control,tier_2,1,2025-08-19,11
518288,control,tier_3,6,2025-08-19,16
518289,treatment,tier_1,9,2025-08-19,14
518290,control,tier_3,7,2025-08-19,4
518291,control,tier_2,17,2025-08-19,18
518292,treatment,tier_2,5,2025-08-19,12
518293,control,tier_2,6,2025-08-19,5
518294,treatment,tier_3,10,2025-08-19,11
518295,control,tier_3,5,2025-08-19,10
518296,control,tier_2,18,2025-08-19,12
518297,holdout,tier_3,12,2025-08-19,13
518298,treatment,tier_3,19,2025-08-19,12
518299,control,tier_1,19,2025-08-19,16
518300,holdout,tier_1,14,2025-08-19,9
518301,treatment,tier_2,9,2025-08-19,17
518302,treatment,tier_1,4,2025-08-19,7
518303,treatment,tier_2,5,2025-08-19,12
518304,control,tier_1,7,2025-08-19,11
518305,treatment,tier_3,13,2025-08-19,17
518306,control,tier_2,12,2025-08-19,15
518307,treatment,tier_1,14,2025-08-19,23
518308,treatment,tier_2,6,2025-08-19,4
518309,control,tier_1,3,2025-08-19,6
518310,control,tier_2,12,2025-08-19,16
518311,treatment,tier_2,2,2025-08-19,9
518312,holdout,tier_1,5,2025-08-19,16
518313,treatment,tier_2,7,2025-08-19,7
518314,treatment,tier_3,17,2025-08-19,15
518315,control,tier_3,13,2025-08-19,9
518316,treatment,tier_1,7,2025-08-19,12
518317,control,tier_2,5,2025-08-19,14
518318,treatment,tier_2,7,2025-08-19,10
518319,control,tier_1,10,2025-08-19,6
518320,treatment,tier_1,9,2025-08-19,13
518321,control,tier_1,4,2025-08-19,12
518322,treatment,tier_2,9,2025-08-19,13
518323,treatment,tier_1,6,2025-08-19,9
518324,control,tier_3,2,2025-08-19,9
518325,control,tier_2,9,2025-08-19,9
518326,control,tier_1,5,2025-08-19,2
518327,treatment,tier_2,9,2025-08-19,16
518328,treatment,tier_1,16,2025-08-19,13
518329,control,tier_3,8,2025-08-19,12
518330,treatment,tier_1,25,2025-08-19,19
518331,treatment,tier_2,11,2025-08-19,18
518332,control,tier_3,6,2025-08-19,12
518333,control,tier_3,12,2025-08-19,20
518334,treatment,tier_1,9,2025-08-19,14
518335,treatment,tier_2,7,2025-08-19,16
518336,control,tier_3,9,2025-08-19,12
518337,treatment,tier_1,3,2025-08-19,17
518338,treatment,tier_2,17,2025-08-19,21
518339,control,tier_1,16,2025-08-19,14
518340,treatment,tier_1,13,2025-08-19,14
518341,holdout,tier_3,11,2025-08-19,11
518342,control,tier_1,16,2025-08-19,17
518343,treatment,tier_1,6,2025-08-19,22
518344,treatment,tier_3,10,2025-08-19,13
518345,control,tier_2,12,2025-08-19,11
518346,treatment,tier_3,5,2025-08-19,9
518347,holdout,tier_1,4,2025-08-19,12
518348,treatment,tier_3,6,2025-08-19,16
518349,treatment,tier_3,5,2025-08-19,21
518350,treatment,tier_1,10,2025-08-19,12
518351,treatment,tier_3,7,2025-08-19,16
518352,control,tier_1,18,2025-08-19,12
518353,control,tier_2,6,2025-08-19,20
518354,control,tier_1,4,2025-08-19,4
518355,treatment,tier_2,9,2025-08-19,12
518356,treatment,tier_3,1,2025-08-19,4
518357,control,tier_1,4,2025-08-19,11
518358,control,tier_2,6,2025-08-19,11
518359,control,tier_2,7,2025-08-19,13
518360,treatment,tier_3,7,2025-08-19,10
518361,control,tier_3,4,2025-08-19,15
518362,control,tier_1,10,2025-08-19,17
518363,treatment,tier_1,7,2025-08-19,3
518364,treatment,tier_1,12,2025-08-19,8
518365,holdout,tier_1,6,2025-08-19,8
518366,control,tier_3,13,2025-08-19,16
518367,control,tier_1,14,2025-08-19,7
518368,control,tier_2,12,2025-08-19,15
518369,treatment,tier_1,19,2025-08-19,23
518370,control,tier_1,8,2025-08-19,19
518371,control,tier_1,4,2025-08-19,11
518372,control,tier_2,4,2025-08-19,12
518373,control,tier_2,11,2025-08-19,16
518374,treatment,tier_1,14,2025-08-19,12
518375,treatment,tier_3,7,2025-08-19,12
518376,treatment,tier_2,7,2025-08-19,22
518377,control,tier_3,11,2025-08-19,19
518378,treatment,tier_1,12,2025-08-19,16
518379,holdout,tier_3,8,2025-08-19,16
518380,control,tier_2,14,2025-08-19,13
518381,control,tier_2,11,2025-08-19,18
518382,treatment,tier_3,8,2025-08-19,19
518383,treatment,tier_2,12,2025-08-19,16
518384,treatment,tier_2,12,2025-08-19,19
518385,treatment,tier_1,14,2025-08-19,12
518386,control,tier_1,14,2025-08-19,12
518387,treatment,tier_2,5,2025-08-19,14
518388,control,tier_3,13,2025-08-19,12
518389,control,tier_1,2,2025-08-19,8
518390,holdout,tier_2,8,2025-08-19,11
518391,control,tier_3,13,2025-08-19,9
518392,treatment,tier_3,9,2025-08-19,21
518393,control,tier_1,4,2025-08-19,10
518394,control,tier_2,14,2025-08-19,21
518395,treatment,tier_1,6,2025-08-19,19
518396,control,tier_3,9,2025-08-19,11
518397,control,tier_3,5,2025-08-19,6
518398,control,tier_2,14,2025-08-19,2
518399,treatment,tier_2,13,2025-08-19,15
518400,control,tier_1,14,2025-08-19,15
518401,treatment,tier_3,17,2025-08-19,14
518402,treatment,tier_3,22,2025-08-19,15
518403,control,tier_2,7,2025-08-19,7
518404,treatment,tier_2,7,2025-08-19,17
518405,control,tier_2,5,2025-08-19,10
518406,treatment,tier_2,9,2025-08-19,16
518407,treatment,tier_1,15,2025-08-19,17
518408,treatment,tier_1,6,2025-08-19,9
518409,treatment,tier_2,3,2025-08-19,17
518410,treatment,tier_2,6,2025-08-19,17
518411,control,tier_2,2,2025-08-19,4
518412,holdout,tier_3,14,2025-08-19,17
518413,control,tier_1,15,2025-08-19,21
518414,control,tier_2,18,2025-08-19,12
518415,treatment,tier_1,10,2025-08-19,19
518416,treatment,tier_2,29,2025-08-19,22
518417,holdout,tier_1,9,2025-08-19,15
518418,control,tier_1,12,2025-08-19,12
518419,control,tier_3,9,2025-08-19,16
518420,treatment,tier_2,9,2025-08-19,11
518421,treatment,tier_1,23,2025-08-19,21
518422,control,tier_3,8,2025-08-19,17
518423,treatment,tier_2,12,2025-08-19,15
518424,treatment,tier_3,9,2025-08-19,18
518425,treatment,tier_2,15,2025-08-19,14
518426,control,tier_1,8,2025-08-19,14
518427,treatment,tier_1,5,2025-08-19,15
518428,treatment,tier_1,4,2025-08-19,15
518429,treatment,tier_2,13,2025-08-19,15
518430,holdout,tier_2,1,2025-08-19,5
518431,control,tier_2,16,2025-08-19,15
518432,treatment,tier_1,4,2025-08-19,12
518433,treatment,tier_3,24,2025-08-19,17
518434,treatment,tier_2,3,2025-08-19,15
518435,control,tier_2,11,2025-08-19,10
518436,control,tier_1,13,2025-08-19,17
518437,treatment,tier_1,1,2025-08-19,8
518438,treatment,tier_1,7,2025-08-19,14
518439,holdout,tier_3,17,2025-08-19,14
518440,control,tier_3,9,2025-08-19,12
518441,control,tier_2,8,2025-08-19,14
518442,control,tier_1,2,2025-08-19,0
518443,holdout,tier_1,18,2025-08-19,15
518444,treatment,tier_1,7,2025-08-19,9
518445,treatment,tier_3,15,2025-08-19,10
518446,treatment,tier_1,14,2025-08-19,27
518447,treatment,tier_1,15,2025-08-19,22
518448,control,tier_1,9,2025-08-19,13
518449,holdout,tier_1,6,2025-08-19,10
518450,treatment,tier_1,5,2025-08-19,15
518451,control,tier_1,4,2025-08-19,11
518452,control,tier_3,3,2025-08-19,3
518453,holdout,tier_1,12,2025-08-19,5
518454,control,tier_1,4,2025-08-19,12
518455,treatment,tier_1,1,2025-08-19,8
518456,control,tier_1,5,2025-08-19,14
518457,treatment,tier_2,14,2025-08-19,16
518458,control,tier_3,9,2025-08-19,5
518459,control,tier_2,13,2025-08-19,11
518460,treatment,tier_1,11,2025-08-19,13
518461,holdout,tier_2,6,2025-08-19,5
518462,holdout,tier_1,7,2025-08-19,5
518463,treatment,tier_2,3,2025-08-19,18
518464,treatment,tier_3,7,2025-08-19,13
518465,control,tier_2,13,2025-08-19,12
518466,treatment,tier_2,11,2025-08-19,10
518467,control,tier_1,9,2025-08-19,19
518468,control,tier_2,22,2025-08-19,24
518469,treatment,tier_3,3,2025-08-19,15
518470,control,tier_2,5,2025-08-19,3
518471,control,tier_2,3,2025-08-19,9
518472,treatment,tier_3,11,2025-08-19,15
518473,holdout,tier_1,10,2025-08-19,7
518474,holdout,tier_1,14,2025-08-19,19
518475,treatment,tier_2,10,2025-08-19,15
518476,control,tier_2,9,2025-08-19,11
518477,control,tier_1,5,2025-08-19,12
518478,treatment,tier_3,7,2025-08-19,11
518479,holdout,tier_1,10,2025-08-19,7
518480,treatment,tier_1,7,2025-08-19,11
518481,treatment,tier_1,6,2025-08-19,10
518482,treatment,tier_1,15,2025-08-19,16
518483,control,tier_2,17,2025-08-19,13
518484,treatment,tier_2,5,2025-08-19,18
518485,control,tier_1,8,2025-08-19,14
518486,treatment,tier_3,10,2025-08-19,18
518487,control,tier_1,23,2025-08-19,9
518488,control,tier_2,8,2025-08-19,7
518489,control,tier_2,8,2025-08-19,4
518490,treatment,tier_2,3,2025-08-19,16
518491,control,tier_3,16,2025-08-19,15
518492,control,tier_2,12,2025-08-19,4
518493,treatment,tier_1,4,2025-08-19,10
518494,control,tier_2,15,2025-08-19,16
518495,treatment,tier_3,10,2025-08-19,10
518496,treatment,tier_1,10,2025-08-19,10
518497,control,tier_1,11,2025-08-19,8
518498,treatment,tier_2,4,2025-08-19,18
518499,treatment,tier_1,11,2025-08-19,14
518500,control,tier_2,18,2025-08-19,17
518501,control,tier_1,11,2025-08-19,12
518502,holdout,tier_1,7,2025-08-19,15
518503,control,tier_2,9,2025-08-19,5
518504,control,tier_1,12,2025-08-19,10
518505,control,tier_1,5,2025-08-19,9
518506,control,tier_2,6,2025-08-19,7
518507,treatment,tier_2,15,2025-08-19,21
518508,control,tier_1,4,2025-08-19,12
518509,control,tier_1,13,2025-08-19,12
518510,treatment,tier_1,14,2025-08-19,12
518511,treatment,tier_2,12,2025-08-19,12
518512,holdout,tier_3,8,2025-08-19,8
518513,control,tier_2,12,2025-08-19,17
518514,holdout,tier_1,6,2025-08-19,8
518515,control,tier_1,5,2025-08-19,0
518516,control,tier_2,11,2025-08-19,9
518517,control,tier_1,5,2025-08-19,10
518518,control,tier_3,27,2025-08-19,19
518519,control,tier_1,10,2025-08-19,7
518520,treatment,tier_3,2,2025-08-19,15
518521,control,tier_3,5,2025-08-19,13
518522,treatment,tier_2,9,2025-08-19,16
518523,control,tier_1,9,2025-08-19,10
518524,control,tier_3,4,2025-08-19,8
518525,treatment,tier_2,6,2025-08-19,5
518526,control,tier_3,3,2025-08-19,16
518527,treatment,tier_1,7,2025-08-19,13
518528,treatment,tier_2,6,2025-08-19,9
518529,control,tier_1,8,2025-08-19,14
518530,holdout,tier_3,20,2025-08-19,17
518531,control,tier_1,7,2025-08-19,10
518532,treatment,tier_2,12,2025-08-19,15
518533,treatment,tier_1,15,2025-08-19,22
518534,treatment,tier_1,19,2025-08-19,18
518535,treatment,tier_1,4,2025-08-19,7
518536,treatment,tier_2,4,2025-08-19,14
518537,control,tier_1,4,2025-08-19,16
518538,control,tier_1,14,2025-08-19,11
518539,treatment,tier_1,31,2025-08-19,29
518540,treatment,tier_2,11,2025-08-19,14
518541,control,tier_2,12,2025-08-19,10
518542,control,tier_2,26,2025-08-19,20
518543,holdout,tier_1,10,2025-08-19,11
518544,control,tier_3,25,2025-08-19,26
518545,treatment,tier_3,10,2025-08-19,9
518546,control,tier_1,12,2025-08-19,9
518547,control,tier_2,20,2025-08-19,19
518548,treatment,tier_1,7,2025-08-19,10
518549,control,tier_1,18,2025-08-19,14
518550,treatment,tier_1,4,2025-08-19,7
518551,control,tier_1,11,2025-08-19,15
518552,treatment,tier_3,19,2025-08-19,23
518553,control,tier_2,14,2025-08-19,17
518554,treatment,tier_2,15,2025-08-19,22
518555,treatment,tier_3,16,2025-08-19,18
518556,treatment,tier_2,18,2025-08-19,18
518557,treatment,tier_3,16,2025-08-19,17
518558,control,tier_3,9,2025-08-19,10
518559,treatment,tier_2,10,2025-08-19,20
518560,treatment,tier_1,7,2025-08-19,14
518561,control,tier_3,10,2025-08-19,11
518562,control,tier_3,15,2025-08-19,13
518563,treatment,tier_1,3,2025-08-19,7
518564,control,tier_1,13,2025-08-19,21
518565,treatment,tier_1,15,2025-08-19,22
518566,treatment,tier_1,8,2025-08-19,11
518567,control,tier_3,14,2025-08-19,15
518568,control,tier_3,8,2025-08-19,22
518569,treatment,tier_3,16,2025-08-19,16
518570,control,tier_3,8,2025-08-19,14
518571,treatment,tier_2,13,2025-08-19,17
518572,treatment,tier_3,7,2025-08-19,12
518573,treatment,tier_2,12,2025-08-19,19
518574,treatment,tier_1,13,2025-08-19,18
518575,control,tier_3,6,2025-08-19,12
518576,treatment,tier_3,9,2025-08-19,8
518577,control,tier_2,13,2025-08-19,10
518578,control,tier_2,10,2025-08-19,12
518579,holdout,tier_1,7,2025-08-19,10
518580,treatment,tier_1,5,2025-08-19,13
518581,treatment,tier_2,7,2025-08-19,17
518582,control,tier_1,17,2025-08-19,16
518583,control,tier_3,17,2025-08-19,9
518584,treatment,tier_3,5,2025-08-19,15
518585,treatment,tier_2,7,2025-08-19,9
518586,control,tier_1,13,2025-08-19,14
518587,treatment,tier_3,8,2025-08-19,10
518588,control,tier_3,16,2025-08-19,16
518589,treatment,tier_2,5,2025-08-19,15
518590,control,tier_3,4,2025-08-19,16
518591,treatment,tier_3,15,2025-08-19,21
518592,control,tier_2,4,2025-08-19,5
518593,treatment,tier_2,18,2025-08-19,16
518594,holdout,tier_3,4,2025-08-19,0
518595,holdout,tier_2,12,2025-08-19,21
518596,holdout,tier_2,6,2025-08-19,9
518597,control,tier_3,14,2025-08-19,15
518598,treatment,tier_1,10,2025-08-19,14
518599,treatment,tier_2,2,2025-08-19,10
518600,control,tier_3,6,2025-08-19,10
518601,control,tier_1,17,2025-08-19,13
518602,control,tier_1,5,2025-08-19,8
518603,control,tier_3,4,2025-08-19,10
518604,control,tier_1,4,2025-08-19,15
518605,treatment,tier_2,6,2025-08-19,7
518606,control,tier_1,8,2025-08-19,15
518607,control,tier_1,14,2025-08-19,13
518608,treatment,tier_2,7,2025-08-19,20
518609,control,tier_2,7,2025-08-19,10
518610,control,tier_3,6,2025-08-19,9
518611,control,tier_3,2,2025-08-19,6
518612,treatment,tier_1,6,2025-08-19,15
518613,control,tier_3,9,2025-08-19,6
518614,treatment,tier_1,3,2025-08-19,11
518615,treatment,tier_1,19,2025-08-19,30
518616,control,tier_1,16,2025-08-19,13
518617,control,tier_2,16,2025-08-19,11
518618,holdout,tier_1,12,2025-08-19,20
518619,treatment,tier_3,7,2025-08-19,11
518620,holdout,tier_1,4,2025-08-19,11
518621,control,tier_2,6,2025-08-19,11
518622,treatment,tier_1,6,2025-08-19,9
518623,control,tier_1,12,2025-08-19,7
518624,treatment,tier_3,9,2025-08-19,9
518625,treatment,tier_2,7,2025-08-19,10
518626,holdout,tier_1,12,2025-08-19,8
518627,control,tier_3,10,2025-08-19,14
518628,control,tier_3,18,2025-08-19,22
518629,control,tier_3,11,2025-08-19,18
518630,control,tier_1,8,2025-08-19,14
518631,control,tier_2,5,2025-08-19,14
518632,control,tier_1,20,2025-08-19,16
518633,treatment,tier_2,7,2025-08-19,14
518634,treatment,tier_1,7,2025-08-19,23
518635,control,tier_2,9,2025-08-19,8
518636,control,tier_1,10,2025-08-19,17
518637,control,tier_1,16,2025-08-19,20
518638,treatment,tier_2,6,2025-08-19,9
518639,treatment,tier_1,12,2025-08-19,15
518640,control,tier_2,9,2025-08-19,11
518641,treatment,tier_3,8,2025-08-19,18
518642,holdout,tier_2,4,2025-08-19,10
518643,treatment,tier_2,6,2025-08-19,12
518644,treatment,tier_1,12,2025-08-19,21
518645,treatment,tier_1,9,2025-08-19,13
518646,control,tier_2,3,2025-08-19,11
518647,holdout,tier_3,9,2025-08-19,0
518648,control,tier_2,3,2025-08-19,13
518649,treatment,tier_1,14,2025-08-19,18
518650,control,tier_1,5,2025-08-19,4
518651,control,tier_1,2,2025-08-19,3
518652,control,tier_3,16,2025-08-19,9
518653,control,tier_3,7,2025-08-19,5
518654,treatment,tier_3,5,2025-08-19,9
518655,control,tier_2,10,2025-08-19,13
518656,treatment,tier_2,10,2025-08-19,18
518657,control,tier_2,13,2025-08-19,19
518658,control,tier_2,7,2025-08-19,19
518659,treatment,tier_2,11,2025-08-19,17
518660,control,tier_1,8,2025-08-19,5
518661,control,tier_1,9,2025-08-19,11
518662,treatment,tier_3,18,2025-08-19,21
518663,treatment,tier_2,3,2025-08-19,7
518664,control,tier_3,9,2025-08-19,9
518665,control,tier_2,6,2025-08-19,18
518666,control,tier_2,7,2025-08-19,15
518667,control,tier_1,7,2025-08-19,11
518668,treatment,tier_3,4,2025-08-19,15
518669,treatment,tier_3,9,2025-08-19,16
518670,control,tier_2,9,2025-08-19,7
518671,treatment,tier_2,7,2025-08-19,18
518672,treatment,tier_1,12,2025-08-19,14
518673,treatment,tier_3,9,2025-08-19,18
518674,control,tier_2,6,2025-08-19,9
518675,treatment,tier_1,12,2025-08-19,12
518676,control,tier_2,13,2025-08-19,18
518677,control,tier_1,19,2025-08-19,17
518678,treatment,tier_2,8,2025-08-19,17
518679,treatment,tier_1,9,2025-08-19,14
518680,treatment,tier_2,15,2025-08-19,14
518681,treatment,tier_1,6,2025-08-19,13
518682,holdout,tier_2,1,2025-08-19,8
518683,treatment,tier_1,14,2025-08-19,11
518684,control,tier_2,8,2025-08-19,19
518685,holdout,tier_2,8,2025-08-19,13
518686,control,tier_2,6,2025-08-19,10
518687,control,tier_2,5,2025-08-19,8
518688,control,tier_3,7,2025-08-19,11
518689,treatment,tier_1,5,2025-08-19,19
518690,treatment,tier_2,11,2025-08-19,11
518691,control,tier_1,1,2025-08-19,8
518692,holdout,tier_2,15,2025-08-19,13
518693,control,tier_1,7,2025-08-19,14
518694,control,tier_1,9,2025-08-19,16
518695,treatment,tier_1,7,2025-08-19,16
518696,holdout,tier_1,5,2025-08-19,2
518697,treatment,tier_1,16,2025-08-19,18
518698,treatment,tier_2,12,2025-08-19,20
518699,holdout,tier_2,17,2025-08-19,16
518700,control,tier_1,14,2025-08-19,15
518701,treatment,tier_2,10,2025-08-19,9
518702,treatment,tier_1,16,2025-08-19,11
518703,holdout,tier_1,4,2025-08-19,5
518704,control,tier_2,19,2025-08-19,15
518705,treatment,tier_2,18,2025-08-19,13
518706,treatment,tier_2,5,2025-08-19,15
518707,control,tier_2,22,2025-08-19,25
518708,treatment,tier_2,17,2025-08-19,14
518709,treatment,tier_1,10,2025-08-19,22
518710,treatment,tier_2,8,2025-08-19,16
518711,control,tier_3,4,2025-08-20,10
518712,control,tier_2,6,2025-08-20,16
518713,control,tier_1,12,2025-08-20,6
518714,treatment,tier_1,4,2025-08-20,20
518715,control,tier_1,3,2025-08-20,4
518716,control,tier_3,14,2025-08-20,13
518717,control,tier_1,5,2025-08-20,4
518718,control,tier_3,7,2025-08-20,14
518719,treatment,tier_1,3,2025-08-20,7
518720,control,tier_1,1,2025-08-20,8
518721,treatment,tier_3,6,2025-08-20,13
518722,treatment,tier_3,28,2025-08-20,25
518723,treatment,tier_3,5,2025-08-20,6
518724,control,tier_2,6,2025-08-20,18
518725,treatment,tier_3,7,2025-08-20,9
518726,treatment,tier_1,6,2025-08-20,15
518727,control,tier_1,2,2025-08-20,14
518728,treatment,tier_2,8,2025-08-20,19
518729,treatment,tier_1,8,2025-08-20,18
518730,control,tier_1,3,2025-08-20,0
518731,control,tier_1,9,2025-08-20,9
518732,treatment,tier_1,7,2025-08-20,10
518733,holdout,tier_2,4,2025-08-20,9
518734,control,tier_2,13,2025-08-20,14
518735,control,tier_3,5,2025-08-20,5
518736,control,tier_2,10,2025-08-20,19
518737,holdout,tier_2,15,2025-08-20,12
518738,holdout,tier_3,12,2025-08-20,8
518739,control,tier_2,7,2025-08-20,8
518740,treatment,tier_2,6,2025-08-20,16
518741,treatment,tier_1,7,2025-08-20,16
518742,treatment,tier_3,8,2025-08-20,16
518743,treatment,tier_2,10,2025-08-20,13
518744,treatment,tier_1,5,2025-08-20,9
518745,treatment,tier_1,12,2025-08-20,12
518746,control,tier_2,12,2025-08-20,16
518747,control,tier_1,10,2025-08-20,13
518748,control,tier_1,20,2025-08-20,21
518749,control,tier_3,12,2025-08-20,16
518750,treatment,tier_1,11,2025-08-20,12
518751,treatment,tier_3,2,2025-08-20,20
518752,treatment,tier_1,10,2025-08-20,15
518753,treatment,tier_3,5,2025-08-20,15
518754,control,tier_2,6,2025-08-20,7
518755,treatment,tier_2,12,2025-08-20,21
518756,treatment,tier_2,4,2025-08-20,15
518757,control,tier_2,19,2025-08-20,24
518758,treatment,tier_1,4,2025-08-20,15
518759,treatment,tier_1,9,2025-08-20,19
518760,treatment,tier_1,11,2025-08-20,16
518761,treatment,tier_1,7,2025-08-20,10
518762,control,tier_3,13,2025-08-20,9
518763,control,tier_2,5,2025-08-20,8
518764,control,tier_3,5,2025-08-20,13
518765,treatment,tier_1,2,2025-08-20,13
518766,control,tier_1,8,2025-08-20,6
518767,treatment,tier_2,8,2025-08-20,7
518768,treatment,tier_3,4,2025-08-20,8
518769,control,tier_2,9,2025-08-20,17
518770,treatment,tier_1,15,2025-08-20,24
518771,control,tier_1,17,2025-08-20,14
518772,control,tier_1,12,2025-08-20,21
518773,treatment,tier_2,12,2025-08-20,11
518774,treatment,tier_2,11,2025-08-20,14
518775,treatment,tier_3,1,2025-08-20,8
518776,control,tier_1,7,2025-08-20,8
518777,treatment,tier_3,14,2025-08-20,18
518778,treatment,tier_2,15,2025-08-20,13
518779,treatment,tier_2,25,2025-08-20,29
518780,control,tier_3,20,2025-08-20,11
518781,treatment,tier_3,5,2025-08-20,16
518782,control,tier_1,9,2025-08-20,5
518783,holdout,tier_1,8,2025-08-20,15
