user_id,variant,country_tier,exposure_date,d1_activated,d7_retained,d30_retained
308846,control,tier_1,2025-07-03,0,0,0
308847,treatment,tier_2,2025-07-03,0,0,0
308848,control,tier_3,2025-07-03,1,0,0
308849,treatment,tier_1,2025-07-03,0,0,0
308850,control,tier_2,2025-07-03,0,0,0
308851,treatment,tier_1,2025-07-03,1,1,1
308852,control,tier_2,2025-07-03,0,0,0
308853,control,tier_2,2025-07-03,0,0,0
308854,treatment,tier_2,2025-07-03,0,0,0
308855,treatment,tier_2,2025-07-03,1,1,0
308856,treatment,tier_2,2025-07-03,1,0,0
308857,treatment,tier_1,2025-07-03,0,0,0
308858,control,tier_2,2025-07-03,1,0,0
308859,treatment,tier_1,2025-07-03,0,0,0
308860,treatment,tier_1,2025-07-03,1,1,0
308861,control,tier_2,2025-07-03,1,1,1
308862,control,tier_1,2025-07-03,0,0,0
308863,control,tier_2,2025-07-03,0,0,0
308864,control,tier_1,2025-07-03,0,0,0
308865,control,tier_3,2025-07-03,0,0,0
308866,treatment,tier_3,2025-07-03,1,0,0
308867,treatment,tier_3,2025-07-03,1,1,0
308868,control,tier_1,2025-07-03,0,0,0
308869,control,tier_3,2025-07-03,0,0,0
308870,treatment,tier_2,2025-07-03,1,1,1
308871,control,tier_1,2025-07-03,1,0,0
308872,control,tier_3,2025-07-03,1,1,1
308873,control,tier_1,2025-07-03,1,1,0
308874,control,tier_1,2025-07-03,1,1,0
308875,treatment,tier_3,2025-07-03,0,0,0
308876,treatment,tier_2,2025-07-03,1,0,0
308877,treatment,tier_1,2025-07-03,1,1,0
308878,treatment,tier_1,2025-07-03,0,0,0
308879,control,tier_1,2025-07-03,0,0,0
308880,treatment,tier_2,2025-07-03,0,0,0
308881,control,tier_3,2025-07-03,1,0,0
308882,treatment,tier_2,2025-07-03,1,0,0
308883,control,tier_2,2025-07-03,1,1,1
308884,treatment,tier_1,2025-07-03,1,1,0
308885,treatment,tier_2,2025-07-03,1,1,0
308886,control,tier_1,2025-07-03,0,0,0
308887,treatment,tier_1,2025-07-03,0,0,0
308888,control,tier_1,2025-07-03,1,0,0
308889,control,tier_2,2025-07-03,0,0,0
308890,treatment,tier_2,2025-07-03,1,0,0
308891,treatment,tier_2,2025-07-03,1,0,0
308892,treatment,tier_3,2025-07-03,0,0,0
308893,treatment,tier_3,2025-07-03,1,1,0
308894,control,tier_1,2025-07-03,1,1,1
308895,control,tier_2,2025-07-03,0,0,0
308896,control,tier_2,2025-07-03,1,1,0
308897,control,tier_3,2025-07-03,0,0,0
308898,treatment,tier_1,2025-07-03,1,1,0
308899,control,tier_1,2025-07-03,1,1,0
308900,treatment,tier_1,2025-07-03,0,0,0
308901,treatment,tier_2,2025-07-03,1,0,0
308902,control,tier_3,2025-07-03,0,0,0
308903,control,tier_1,2025-07-03,0,0,0
308904,treatment,tier_2,2025-07-03,0,0,0
308905,treatment,tier_1,2025-07-03,0,0,0
308906,treatment,tier_3,2025-07-03,1,0,0
308907,control,tier_2,2025-07-03,1,1,0
308908,control,tier_2,2025-07-03,1,1,0
308909,treatment,tier_2,2025-07-03,1,1,1
308910,control,tier_1,2025-07-03,0,0,0
308911,treatment,tier_2,2025-07-03,1,1,1
308912,treatment,tier_1,2025-07-03,0,0,0
308913,treatment,tier_1,2025-07-03,0,0,0
308914,control,tier_3,2025-07-03,0,0,0
308915,control,tier_2,2025-07-03,1,0,0
308916,control,tier_2,2025-07-03,0,0,0
308917,treatment,tier_2,2025-07-03,0,0,0
308918,treatment,tier_2,2025-07-03,0,0,0
308919,treatment,tier_3,2025-07-03,0,0,0
308920,control,tier_1,2025-07-03,0,0,0
308921,control,tier_1,2025-07-03,0,0,0
308922,control,tier_1,2025-07-03,1,1,1
308923,control,tier_1,2025-07-03,0,0,0
308924,treatment,tier_2,2025-07-03,1,1,1
308925,control,tier_1,2025-07-03,0,0,0
308926,treatment,tier_2,2025-07-03,0,0,0
308927,treatment,tier_1,2025-07-03,1,0,0
308928,treatment,tier_3,2025-07-03,0,0,0
308929,treatment,tier_3,2025-07-03,1,1,0
308930,treatment,tier_1,2025-07-03,1,0,0
308931,control,tier_1,2025-07-03,1,1,1
308932,treatment,tier_1,2025-07-03,1,0,0
308933,control,tier_2,2025-07-03,0,0,0
308934,control,tier_3,2025-07-03,1,0,0
308935,control,tier_1,2025-07-03,0,0,0
308936,treatment,tier_3,2025-07-03,0,0,0
308937,control,tier_2,2025-07-03,0,0,0
308938,treatment,tier_1,2025-07-03,1,0,0
308939,control,tier_2,2025-07-03,0,0,0
308940,control,tier_2,2025-07-03,1,1,1
308941,treatment,tier_3,2025-07-03,0,0,0
308942,control,tier_1,2025-07-03,0,0,0
308943,control,tier_1,2025-07-03,0,0,0
308944,treatment,tier_1,2025-07-03,0,0,0
308945,control,tier_1,2025-07-03,0,0,0
308946,control,tier_2,2025-07-03,1,1,0
308947,control,tier_3,2025-07-03,0,0,0
308948,control,tier_1,2025-07-03,1,0,0
308949,treatment,tier_1,2025-07-03,0,0,0
308950,control,tier_2,2025-07-03,0,0,0
308951,treatment,tier_3,2025-07-03,1,1,1
308952,treatment,tier_2,2025-07-03,0,0,0
308953,treatment,tier_1,2025-07-03,0,0,0
308954,treatment,tier_2,2025-07-03,0,0,0
308955,treatment,tier_3,2025-07-03,0,0,0
308956,treatment,tier_2,2025-07-03,1,0,0
308957,treatment,tier_3,2025-07-03,1,0,0
308958,treatment,tier_3,2025-07-03,0,0,0
308959,treatment,tier_2,2025-07-03,1,0,0
308960,control,tier_2,2025-07-03,1,1,1
308961,treatment,tier_1,2025-07-03,0,0,0
308962,control,tier_1,2025-07-03,0,0,0
308963,control,tier_2,2025-07-03,0,0,0
308964,control,tier_2,2025-07-03,0,0,0
308965,treatment,tier_1,2025-07-03,0,0,0
308966,control,tier_1,2025-07-03,0,0,0
308967,control,tier_1,2025-07-03,0,0,0
308968,control,tier_3,2025-07-03,0,0,0
308969,control,tier_1,2025-07-03,0,0,0
308970,control,tier_2,2025-07-03,1,0,0
308971,treatment,tier_1,2025-07-03,0,0,0
308972,treatment,tier_2,2025-07-03,1,0,0
308973,control,tier_3,2025-07-03,1,1,0
308974,treatment,tier_3,2025-07-03,1,0,0
308975,control,tier_3,2025-07-03,0,0,0
308976,treatment,tier_1,2025-07-03,0,0,0
308977,treatment,tier_2,2025-07-03,0,0,0
308978,control,tier_1,2025-07-03,0,0,0
308979,treatment,tier_1,2025-07-03,0,0,0
308980,control,tier_2,2025-07-03,1,0,0
308981,treatment,tier_3,2025-07-03,1,1,0
308982,treatment,tier_2,2025-07-03,1,0,0
308983,treatment,tier_3,2025-07-03,0,0,0
308984,treatment,tier_1,2025-07-03,0,0,0
308985,control,tier_1,2025-07-03,0,0,0
308986,control,tier_3,2025-07-03,1,0,0
308987,control,tier_2,2025-07-03,0,0,0
308988,control,tier_2,2025-07-03,1,0,0
308989,control,tier_3,2025-07-03,1,1,0
308990,control,tier_3,2025-07-03,1,1,0
308991,treatment,tier_2,2025-07-03,1,0,0
308992,control,tier_2,2025-07-03,1,0,0
308993,treatment,tier_1,2025-07-03,1,1,1
308994,treatment,tier_3,2025-07-03,1,1,1
308995,control,tier_3,2025-07-03,1,1,0
308996,control,tier_1,2025-07-03,1,1,0
308997,control,tier_1,2025-07-03,1,1,0
308998,control,tier_3,2025-07-03,1,0,0
308999,control,tier_1,2025-07-03,0,0,0
309000,treatment,tier_2,2025-07-03,1,1,1
309001,control,tier_2,2025-07-03,1,0,0
309002,treatment,tier_3,2025-07-03,0,0,0
309003,treatment,tier_2,2025-07-03,1,1,0
309004,treatment,tier_3,2025-07-03,0,0,0
309005,control,tier_1,2025-07-03,0,0,0
309006,treatment,tier_1,2025-07-03,0,0,0
309007,treatment,tier_1,2025-07-03,0,0,0
309008,treatment,tier_3,2025-07-03,1,0,0
309009,control,tier_3,2025-07-03,0,0,0
309010,control,tier_2,2025-07-03,0,0,0
309011,treatment,tier_3,2025-07-03,0,0,0
309012,control,tier_1,2025-07-03,1,0,0
309013,control,tier_3,2025-07-03,0,0,0
309014,treatment,tier_1,2025-07-03,0,0,0
309015,treatment,tier_3,2025-07-03,0,0,0
309016,control,tier_1,2025-07-03,0,0,0
309017,control,tier_1,2025-07-03,0,0,0
309018,treatment,tier_2,2025-07-03,1,0,0
309019,treatment,tier_1,2025-07-03,1,1,0
309020,treatment,tier_1,2025-07-03,1,0,0
309021,control,tier_2,2025-07-03,0,0,0
309022,treatment,tier_3,2025-07-03,0,0,0
309023,treatment,tier_1,2025-07-03,1,0,0
309024,control,tier_1,2025-07-03,1,0,0
309025,treatment,tier_2,2025-07-03,1,0,0
309026,treatment,tier_1,2025-07-03,1,1,0
309027,treatment,tier_1,2025-07-03,0,0,0
309028,treatment,tier_2,2025-07-03,1,0,0
309029,treatment,tier_2,2025-07-03,1,1,0
309030,control,tier_1,2025-07-03,0,0,0
309031,control,tier_3,2025-07-03,0,0,0
309032,treatment,tier_1,2025-07-03,0,0,0
309033,control,tier_2,2025-07-03,1,1,1
309034,control,tier_2,2025-07-03,0,0,0
309035,treatment,tier_3,2025-07-03,0,0,0
309036,treatment,tier_3,2025-07-03,1,0,0
309037,control,tier_1,2025-07-03,1,0,0
309038,control,tier_1,2025-07-03,0,0,0
309039,control,tier_1,2025-07-03,1,1,0
309040,treatment,tier_1,2025-07-03,1,0,0
309041,control,tier_1,2025-07-03,1,0,0
309042,treatment,tier_1,2025-07-03,1,1,1
309043,control,tier_1,2025-07-03,1,1,1
309044,control,tier_2,2025-07-03,1,1,0
309045,treatment,tier_2,2025-07-03,0,0,0
309046,treatment,tier_2,2025-07-03,0,0,0
309047,control,tier_2,2025-07-03,1,1,0
309048,control,tier_3,2025-07-03,1,0,0
309049,treatment,tier_1,2025-07-03,0,0,0
309050,treatment,tier_1,2025-07-03,1,1,1
309051,treatment,tier_3,2025-07-03,1,1,1
309052,control,tier_3,2025-07-03,1,1,1
309053,control,tier_1,2025-07-03,1,0,0
309054,treatment,tier_1,2025-07-03,1,0,0
309055,treatment,tier_1,2025-07-03,1,1,0
309056,treatment,tier_2,2025-07-03,0,0,0
309057,treatment,tier_3,2025-07-03,1,1,0
309058,control,tier_1,2025-07-03,1,0,0
309059,control,tier_3,2025-07-03,1,1,0
309060,treatment,tier_3,2025-07-03,1,1,1
309061,treatment,tier_1,2025-07-03,1,1,0
309062,treatment,tier_3,2025-07-03,1,0,0
309063,treatment,tier_2,2025-07-03,0,0,0
309064,control,tier_1,2025-07-03,0,0,0
309065,treatment,tier_1,2025-07-03,1,1,1
309066,control,tier_2,2025-07-03,0,0,0
309067,treatment,tier_1,2025-07-03,1,1,0
309068,treatment,tier_2,2025-07-03,1,1,0
309069,treatment,tier_3,2025-07-03,1,1,0
309070,control,tier_1,2025-07-03,0,0,0
309071,control,tier_2,2025-07-03,1,1,1
309072,control,tier_3,2025-07-03,1,1,1
309073,treatment,tier_1,2025-07-03,0,0,0
309074,control,tier_1,2025-07-03,0,0,0
309075,control,tier_2,2025-07-03,0,0,0
309076,control,tier_1,2025-07-03,0,0,0
309077,control,tier_2,2025-07-03,0,0,0
309078,control,tier_1,2025-07-03,1,1,0
309079,control,tier_1,2025-07-03,1,0,0
309080,control,tier_3,2025-07-03,0,0,0
309081,treatment,tier_1,2025-07-03,0,0,0
309082,control,tier_3,2025-07-03,1,1,0
309083,control,tier_1,2025-07-03,0,0,0
309084,treatment,tier_3,2025-07-03,0,0,0
309085,treatment,tier_3,2025-07-03,0,0,0
309086,control,tier_3,2025-07-03,0,0,0
309087,treatment,tier_2,2025-07-03,0,0,0
309088,control,tier_1,2025-07-03,0,0,0
309089,control,tier_2,2025-07-03,0,0,0
309090,treatment,tier_2,2025-07-03,0,0,0
309091,control,tier_3,2025-07-03,0,0,0
309092,treatment,tier_3,2025-07-03,1,1,0
309093,treatment,tier_1,2025-07-03,0,0,0
309094,control,tier_2,2025-07-03,0,0,0
309095,control,tier_2,2025-07-03,1,1,0
309096,control,tier_1,2025-07-03,0,0,0
309097,control,tier_2,2025-07-03,0,0,0
309098,treatment,tier_3,2025-07-03,0,0,0
309099,control,tier_1,2025-07-03,0,0,0
309100,treatment,tier_1,2025-07-03,1,0,0
309101,treatment,tier_1,2025-07-03,1,1,1
309102,control,tier_1,2025-07-03,1,1,1
309103,control,tier_3,2025-07-03,0,0,0
309104,control,tier_2,2025-07-03,1,0,0
309105,control,tier_3,2025-07-03,0,0,0
309106,treatment,tier_1,2025-07-03,1,1,1
309107,treatment,tier_3,2025-07-03,0,0,0
309108,control,tier_1,2025-07-03,0,0,0
309109,control,tier_1,2025-07-03,1,1,0
309110,treatment,tier_1,2025-07-03,1,1,1
309111,treatment,tier_3,2025-07-03,0,0,0
309112,treatment,tier_2,2025-07-03,0,0,0
309113,control,tier_1,2025-07-03,0,0,0
309114,treatment,tier_3,2025-07-03,1,1,0
309115,treatment,tier_3,2025-07-03,0,0,0
309116,treatment,tier_3,2025-07-03,1,0,0
309117,control,tier_2,2025-07-03,0,0,0
309118,control,tier_1,2025-07-03,1,1,1
309119,control,tier_2,2025-07-03,0,0,0
309120,treatment,tier_3,2025-07-03,1,0,0
309121,control,tier_3,2025-07-03,0,0,0
309122,control,tier_1,2025-07-03,1,1,1
309123,control,tier_1,2025-07-03,0,0,0
309124,treatment,tier_1,2025-07-03,0,0,0
309125,treatment,tier_2,2025-07-03,1,0,0
309126,control,tier_1,2025-07-03,1,1,0
309127,treatment,tier_3,2025-07-03,0,0,0
309128,treatment,tier_1,2025-07-03,0,0,0
309129,treatment,tier_3,2025-07-03,1,0,0
309130,treatment,tier_1,2025-07-03,1,0,0
309131,control,tier_3,2025-07-03,1,0,0
309132,treatment,tier_2,2025-07-03,0,0,0
309133,treatment,tier_2,2025-07-03,0,0,0
309134,control,tier_2,2025-07-03,0,0,0
309135,control,tier_1,2025-07-03,0,0,0
309136,control,tier_1,2025-07-03,0,0,0
309137,control,tier_2,2025-07-03,0,0,0
309138,treatment,tier_1,2025-07-03,1,0,0
309139,control,tier_2,2025-07-03,0,0,0
309140,treatment,tier_1,2025-07-03,0,0,0
309141,treatment,tier_1,2025-07-03,1,0,0
309142,treatment,tier_1,2025-07-03,1,0,0
309143,control,tier_1,2025-07-03,0,0,0
309144,treatment,tier_1,2025-07-03,1,0,0
309145,treatment,tier_2,2025-07-03,0,0,0
309146,control,tier_2,2025-07-03,0,0,0
309147,treatment,tier_1,2025-07-03,1,0,0
309148,control,tier_2,2025-07-03,0,0,0
309149,treatment,tier_3,2025-07-03,1,1,0
309150,control,tier_3,2025-07-03,1,0,0
309151,treatment,tier_3,2025-07-03,0,0,0
309152,treatment,tier_2,2025-07-03,1,1,0
309153,control,tier_2,2025-07-03,0,0,0
309154,control,tier_1,2025-07-03,1,1,1
309155,treatment,tier_3,2025-07-03,1,1,0
309156,treatment,tier_2,2025-07-03,1,1,0
309157,treatment,tier_1,2025-07-03,1,0,0
309158,treatment,tier_2,2025-07-03,1,0,0
309159,control,tier_1,2025-07-03,0,0,0
309160,treatment,tier_3,2025-07-03,0,0,0
309161,treatment,tier_1,2025-07-03,0,0,0
309162,control,tier_1,2025-07-03,1,1,1
309163,control,tier_2,2025-07-03,1,1,1
309164,control,tier_2,2025-07-03,0,0,0
309165,treatment,tier_3,2025-07-03,0,0,0
309166,treatment,tier_1,2025-07-03,1,0,0
309167,control,tier_2,2025-07-03,0,0,0
309168,treatment,tier_1,2025-07-03,1,0,0
309169,control,tier_1,2025-07-03,0,0,0
309170,treatment,tier_3,2025-07-03,1,1,1
309171,treatment,tier_2,2025-07-03,0,0,0
309172,control,tier_3,2025-07-03,1,1,0
309173,control,tier_2,2025-07-03,1,0,0
309174,control,tier_1,2025-07-03,0,0,0
309175,treatment,tier_1,2025-07-03,0,0,0
309176,treatment,tier_2,2025-07-03,0,0,0
309177,treatment,tier_2,2025-07-03,0,0,0
309178,control,tier_1,2025-07-03,0,0,0
309179,control,tier_3,2025-07-03,1,0,0
309180,treatment,tier_2,2025-07-03,1,1,1
309181,treatment,tier_1,2025-07-03,1,1,0
309182,control,tier_1,2025-07-03,1,1,0
309183,control,tier_2,2025-07-03,1,0,0
309184,treatment,tier_1,2025-07-03,1,0,0
309185,treatment,tier_2,2025-07-03,0,0,0
309186,control,tier_1,2025-07-03,1,1,0
309187,treatment,tier_2,2025-07-03,1,1,1
309188,treatment,tier_3,2025-07-03,0,0,0
309189,control,tier_3,2025-07-03,1,1,0
309190,treatment,tier_3,2025-07-03,0,0,0
309191,treatment,tier_3,2025-07-03,0,0,0
309192,treatment,tier_2,2025-07-03,0,0,0
309193,control,tier_1,2025-07-03,0,0,0
309194,control,tier_1,2025-07-03,0,0,0
309195,control,tier_1,2025-07-03,1,0,0
309196,treatment,tier_3,2025-07-03,0,0,0
309197,treatment,tier_2,2025-07-03,0,0,0
309198,treatment,tier_2,2025-07-03,1,0,0
309199,control,tier_3,2025-07-03,0,0,0
309200,treatment,tier_2,2025-07-03,1,1,0
309201,control,tier_1,2025-07-03,0,0,0
309202,control,tier_2,2025-07-03,1,1,0
309203,control,tier_3,2025-07-03,0,0,0
309204,control,tier_1,2025-07-03,0,0,0
309205,control,tier_1,2025-07-03,1,1,0
309206,control,tier_3,2025-07-03,1,1,1
309207,treatment,tier_3,2025-07-03,1,1,0
309208,treatment,tier_2,2025-07-03,1,1,0
309209,treatment,tier_2,2025-07-03,0,0,0
309210,control,tier_1,2025-07-03,0,0,0
309211,treatment,tier_1,2025-07-03,0,0,0
309212,control,tier_2,2025-07-03,1,0,0
309213,control,tier_3,2025-07-03,1,1,1
309214,control,tier_3,2025-07-03,0,0,0
309215,treatment,tier_3,2025-07-03,1,0,0
309216,control,tier_1,2025-07-03,0,0,0
309217,treatment,tier_1,2025-07-03,1,1,0
309218,control,tier_2,2025-07-03,0,0,0
309219,control,tier_1,2025-07-03,0,0,0
309220,control,tier_1,2025-07-03,1,1,0
309221,treatment,tier_3,2025-07-03,0,0,0
309222,treatment,tier_1,2025-07-03,0,0,0
309223,control,tier_3,2025-07-03,0,0,0
309224,control,tier_1,2025-07-03,1,0,0
309225,treatment,tier_1,2025-07-03,1,0,0
309226,treatment,tier_1,2025-07-03,0,0,0
309227,control,tier_2,2025-07-03,1,0,0
309228,treatment,tier_1,2025-07-03,0,0,0
309229,control,tier_3,2025-07-03,1,0,0
309230,treatment,tier_2,2025-07-03,0,0,0
309231,treatment,tier_2,2025-07-03,1,1,1
309232,control,tier_3,2025-07-03,0,0,0
309233,treatment,tier_3,2025-07-03,0,0,0
309234,control,tier_3,2025-07-03,0,0,0
309235,treatment,tier_3,2025-07-03,1,0,0
309236,treatment,tier_3,2025-07-03,0,0,0
309237,control,tier_1,2025-07-03,0,0,0
309238,treatment,tier_3,2025-07-03,1,1,0
309239,control,tier_1,2025-07-03,0,0,0
309240,treatment,tier_2,2025-07-03,1,0,0
309241,control,tier_1,2025-07-03,0,0,0
309242,control,tier_3,2025-07-03,0,0,0
309243,treatment,tier_1,2025-07-03,1,0,0
309244,control,tier_2,2025-07-03,0,0,0
309245,treatment,tier_1,2025-07-03,0,0,0
309246,treatment,tier_1,2025-07-03,1,0,0
309247,control,tier_1,2025-07-03,1,1,0
309248,treatment,tier_1,2025-07-03,0,0,0
309249,treatment,tier_1,2025-07-03,1,1,0
309250,treatment,tier_2,2025-07-03,1,1,1
309251,control,tier_2,2025-07-03,0,0,0
309252,control,tier_1,2025-07-03,0,0,0
309253,control,tier_1,2025-07-03,1,0,0
309254,control,tier_1,2025-07-03,1,0,0
309255,control,tier_1,2025-07-03,0,0,0
309256,control,tier_1,2025-07-03,0,0,0
309257,treatment,tier_3,2025-07-03,0,0,0
309258,control,tier_3,2025-07-03,0,0,0
309259,control,tier_3,2025-07-03,1,1,1
309260,treatment,tier_2,2025-07-03,0,0,0
309261,control,tier_2,2025-07-03,1,1,0
309262,treatment,tier_1,2025-07-03,1,0,0
309263,control,tier_1,2025-07-03,0,0,0
309264,treatment,tier_3,2025-07-03,1,0,0
309265,control,tier_3,2025-07-03,1,1,0
309266,treatment,tier_2,2025-07-03,0,0,0
309267,treatment,tier_2,2025-07-03,1,0,0
309268,treatment,tier_1,2025-07-03,1,1,0
309269,control,tier_1,2025-07-03,1,1,1
309270,treatment,tier_1,2025-07-03,0,0,0
309271,treatment,tier_2,2025-07-03,0,0,0
309272,treatment,tier_3,2025-07-03,1,0,0
309273,treatment,tier_1,2025-07-03,1,1,0
309274,treatment,tier_1,2025-07-03,1,0,0
309275,treatment,tier_1,2025-07-03,1,0,0
309276,control,tier_2,2025-07-03,1,1,1
309277,control,tier_1,2025-07-03,0,0,0
309278,treatment,tier_1,2025-07-03,1,1,0
309279,control,tier_1,2025-07-03,0,0,0
309280,control,tier_1,2025-07-03,0,0,0
309281,control,tier_1,2025-07-03,1,1,0
309282,treatment,tier_2,2025-07-03,1,1,0
309283,control,tier_2,2025-07-03,0,0,0
309284,treatment,tier_3,2025-07-03,1,0,0
309285,treatment,tier_1,2025-07-03,0,0,0
309286,control,tier_3,2025-07-03,0,0,0
309287,control,tier_1,2025-07-03,1,1,1
309288,control,tier_1,2025-07-03,0,0,0
309289,control,tier_3,2025-07-03,0,0,0
309290,control,tier_3,2025-07-03,0,0,0
309291,treatment,tier_3,2025-07-03,0,0,0
309292,treatment,tier_2,2025-07-03,1,0,0
309293,treatment,tier_3,2025-07-03,0,0,0
309294,treatment,tier_1,2025-07-03,1,0,0
309295,treatment,tier_2,2025-07-03,0,0,0
309296,control,tier_2,2025-07-03,1,1,0
309297,treatment,tier_2,2025-07-03,0,0,0
309298,control,tier_3,2025-07-03,1,0,0
309299,control,tier_3,2025-07-03,0,0,0
309300,control,tier_1,2025-07-03,0,0,0
309301,treatment,tier_2,2025-07-03,0,0,0
309302,treatment,tier_3,2025-07-03,1,0,0
309303,treatment,tier_2,2025-07-03,0,0,0
309304,treatment,tier_2,2025-07-03,0,0,0
309305,control,tier_3,2025-07-03,0,0,0
309306,control,tier_2,2025-07-03,0,0,0
309307,treatment,tier_1,2025-07-03,1,0,0
309308,treatment,tier_2,2025-07-03,0,0,0
309309,treatment,tier_1,2025-07-03,1,0,0
309310,control,tier_1,2025-07-03,0,0,0
309311,control,tier_2,2025-07-03,0,0,0
309312,treatment,tier_3,2025-07-03,1,0,0
309313,treatment,tier_1,2025-07-03,0,0,0
309314,control,tier_3,2025-07-03,1,1,1
309315,control,tier_1,2025-07-03,0,0,0
309316,control,tier_2,2025-07-03,1,0,0
309317,control,tier_1,2025-07-03,1,1,1
309318,treatment,tier_3,2025-07-03,0,0,0
309319,treatment,tier_2,2025-07-03,1,0,0
309320,control,tier_1,2025-07-03,1,1,0
309321,control,tier_3,2025-07-03,0,0,0
309322,control,tier_2,2025-07-03,0,0,0
309323,treatment,tier_1,2025-07-03,0,0,0
309324,treatment,tier_1,2025-07-03,0,0,0
309325,treatment,tier_2,2025-07-03,0,0,0
309326,control,tier_2,2025-07-03,0,0,0
309327,control,tier_2,2025-07-03,1,1,0
309328,control,tier_2,2025-07-03,1,0,0
309329,control,tier_1,2025-07-03,0,0,0
309330,control,tier_2,2025-07-03,0,0,0
309331,treatment,tier_2,2025-07-03,1,1,0
309332,control,tier_1,2025-07-03,0,0,0
309333,treatment,tier_2,2025-07-03,0,0,0
309334,control,tier_3,2025-07-03,0,0,0
309335,control,tier_3,2025-07-03,0,0,0
309336,treatment,tier_1,2025-07-03,0,0,0
309337,control,tier_2,2025-07-03,0,0,0
309338,treatment,tier_3,2025-07-03,1,1,1
309339,control,tier_2,2025-07-03,1,0,0
309340,control,tier_2,2025-07-03,0,0,0
309341,treatment,tier_2,2025-07-03,1,0,0
309342,control,tier_3,2025-07-03,0,0,0
309343,control,tier_2,2025-07-03,0,0,0
309344,treatment,tier_3,2025-07-03,1,1,0
309345,control,tier_1,2025-07-03,1,0,0
309346,control,tier_1,2025-07-03,1,1,1
309347,treatment,tier_3,2025-07-03,1,1,1
309348,control,tier_2,2025-07-03,1,1,0
309349,control,tier_1,2025-07-03,1,0,0
309350,treatment,tier_1,2025-07-03,1,0,0
309351,control,tier_2,2025-07-03,0,0,0
309352,control,tier_1,2025-07-03,0,0,0
309353,treatment,tier_2,2025-07-03,0,0,0
309354,treatment,tier_2,2025-07-03,1,0,0
309355,treatment,tier_1,2025-07-03,0,0,0
309356,control,tier_2,2025-07-03,0,0,0
309357,control,tier_2,2025-07-03,1,0,0
309358,treatment,tier_2,2025-07-03,1,0,0
309359,treatment,tier_2,2025-07-03,1,0,0
309360,treatment,tier_3,2025-07-03,0,0,0
309361,control,tier_2,2025-07-03,0,0,0
309362,treatment,tier_1,2025-07-03,1,0,0
309363,treatment,tier_2,2025-07-03,0,0,0
309364,control,tier_2,2025-07-03,1,0,0
309365,treatment,tier_1,2025-07-03,0,0,0
309366,control,tier_2,2025-07-03,0,0,0
309367,control,tier_3,2025-07-03,1,1,1
309368,treatment,tier_1,2025-07-03,0,0,0
309369,control,tier_1,2025-07-03,0,0,0
309370,control,tier_1,2025-07-03,0,0,0
309371,treatment,tier_2,2025-07-03,0,0,0
309372,treatment,tier_1,2025-07-03,0,0,0
309373,control,tier_2,2025-07-03,0,0,0
309374,control,tier_2,2025-07-03,0,0,0
309375,control,tier_3,2025-07-03,0,0,0
309376,treatment,tier_2,2025-07-03,0,0,0
309377,control,tier_2,2025-07-03,1,1,0
309378,control,tier_1,2025-07-03,1,0,0
309379,control,tier_1,2025-07-03,0,0,0
309380,treatment,tier_2,2025-07-03,1,1,0
309381,control,tier_3,2025-07-03,1,0,0
309382,treatment,tier_1,2025-07-03,0,0,0
309383,treatment,tier_2,2025-07-03,1,0,0
309384,control,tier_2,2025-07-03,1,1,1
309385,treatment,tier_3,2025-07-03,0,0,0
309386,treatment,tier_1,2025-07-03,1,1,0
309387,control,tier_1,2025-07-03,0,0,0
309388,control,tier_3,2025-07-03,1,0,0
309389,control,tier_1,2025-07-03,0,0,0
