user_id,variant,user_tenure,country_tier,exposure_date,converted_to_paid
107849,control,returning,tier_2,2025-07-19,0
107850,treatment,returning,tier_2,2025-07-19,1
107851,treatment,new,tier_1,2025-07-19,0
107852,treatment,new,tier_2,2025-07-19,0
107853,treatment,returning,tier_2,2025-07-19,0
107854,treatment,returning,tier_3,2025-07-19,1
107855,treatment,tenured,tier_1,2025-07-19,1
107856,treatment,returning,tier_2,2025-07-19,1
107857,treatment,new,tier_2,2025-07-19,0
107858,treatment,new,tier_1,2025-07-19,0
107859,treatment,new,tier_1,2025-07-19,0
107860,treatment,returning,tier_3,2025-07-19,0
107861,treatment,new,tier_1,2025-07-19,0
107862,treatment,returning,tier_1,2025-07-19,0
107863,control,tenured,tier_3,2025-07-19,1
107864,treatment,returning,tier_1,2025-07-19,0
107865,treatment,tenured,tier_2,2025-07-19,0
107866,treatment,new,tier_3,2025-07-19,1
107867,treatment,new,tier_2,2025-07-19,0
107868,control,returning,tier_2,2025-07-19,0
107869,control,returning,tier_2,2025-07-19,0
107870,control,tenured,tier_2,2025-07-19,1
107871,control,tenured,tier_2,2025-07-19,0
107872,treatment,returning,tier_3,2025-07-19,0
107873,control,new,tier_3,2025-07-19,1
107874,treatment,returning,tier_1,2025-07-19,1
107875,treatment,tenured,tier_1,2025-07-19,1
107876,treatment,tenured,tier_2,2025-07-19,0
107877,treatment,new,tier_3,2025-07-19,0
107878,treatment,new,tier_3,2025-07-19,0
107879,treatment,returning,tier_1,2025-07-19,0
107880,control,returning,tier_2,2025-07-19,1
107881,treatment,tenured,tier_2,2025-07-19,0
107882,control,new,tier_2,2025-07-19,1
107883,control,returning,tier_2,2025-07-19,0
107884,treatment,tenured,tier_3,2025-07-19,0
107885,control,new,tier_2,2025-07-19,1
107886,control,new,tier_2,2025-07-19,0
107887,control,new,tier_2,2025-07-19,0
107888,control,tenured,tier_1,2025-07-19,1
107889,treatment,tenured,tier_2,2025-07-19,1
107890,treatment,new,tier_1,2025-07-19,0
107891,treatment,new,tier_3,2025-07-19,0
107892,control,returning,tier_2,2025-07-19,0
107893,treatment,new,tier_3,2025-07-19,0
107894,treatment,returning,tier_1,2025-07-19,1
107895,treatment,tenured,tier_2,2025-07-19,0
107896,control,tenured,tier_1,2025-07-19,1
107897,treatment,returning,tier_3,2025-07-19,0
107898,treatment,new,tier_3,2025-07-19,0
107899,treatment,tenured,tier_1,2025-07-19,0
107900,treatment,returning,tier_2,2025-07-19,0
107901,treatment,tenured,tier_2,2025-07-19,0
107902,control,tenured,tier_2,2025-07-19,0
107903,treatment,tenured,tier_2,2025-07-19,0
107904,treatment,returning,tier_2,2025-07-19,1
107905,treatment,new,tier_3,2025-07-19,0
107906,treatment,tenured,tier_2,2025-07-19,1
107907,treatment,returning,tier_1,2025-07-19,1
107908,treatment,new,tier_3,2025-07-19,1
107909,treatment,returning,tier_3,2025-07-19,0
107910,control,returning,tier_2,2025-07-19,0
107911,control,returning,tier_2,2025-07-19,0
107912,treatment,returning,tier_1,2025-07-19,0
107913,control,returning,tier_1,2025-07-19,0
107914,treatment,returning,tier_1,2025-07-19,0
107915,control,new,tier_3,2025-07-19,0
107916,control,tenured,tier_1,2025-07-19,1
107917,control,tenured,tier_2,2025-07-19,0
107918,treatment,new,tier_1,2025-07-19,0
107919,control,returning,tier_3,2025-07-19,0
107920,control,new,tier_1,2025-07-19,0
107921,treatment,tenured,tier_3,2025-07-19,0
107922,treatment,tenured,tier_3,2025-07-19,0
107923,control,returning,tier_1,2025-07-19,0
107924,control,returning,tier_3,2025-07-19,0
107925,treatment,returning,tier_1,2025-07-19,0
107926,control,tenured,tier_3,2025-07-19,0
107927,treatment,tenured,tier_3,2025-07-19,0
107928,control,tenured,tier_1,2025-07-19,0
107929,control,tenured,tier_2,2025-07-19,1
107930,control,new,tier_1,2025-07-19,0
107931,treatment,returning,tier_3,2025-07-19,0
107932,treatment,tenured,tier_2,2025-07-19,0
107933,treatment,returning,tier_3,2025-07-19,0
107934,control,tenured,tier_3,2025-07-19,0
107935,treatment,tenured,tier_1,2025-07-19,0
107936,treatment,tenured,tier_3,2025-07-19,0
107937,treatment,returning,tier_2,2025-07-19,0
107938,treatment,returning,tier_3,2025-07-19,0
107939,control,tenured,tier_2,2025-07-19,0
107940,treatment,tenured,tier_3,2025-07-19,1
107941,control,returning,tier_1,2025-07-19,0
107942,control,tenured,tier_1,2025-07-19,0
107943,treatment,returning,tier_2,2025-07-19,1
107944,treatment,new,tier_2,2025-07-19,0
107945,treatment,tenured,tier_3,2025-07-19,0
107946,control,returning,tier_1,2025-07-19,1
107947,control,tenured,tier_3,2025-07-19,0
107948,treatment,new,tier_2,2025-07-19,0
107949,treatment,new,tier_1,2025-07-19,0
107950,treatment,tenured,tier_3,2025-07-19,0
107951,treatment,tenured,tier_2,2025-07-19,0
107952,control,new,tier_1,2025-07-19,0
107953,control,new,tier_1,2025-07-19,0
107954,treatment,returning,tier_3,2025-07-19,0
107955,treatment,returning,tier_2,2025-07-19,1
107956,treatment,new,tier_3,2025-07-19,0
107957,control,returning,tier_1,2025-07-19,0
107958,control,returning,tier_1,2025-07-19,1
107959,treatment,returning,tier_3,2025-07-19,0
107960,treatment,tenured,tier_2,2025-07-19,0
107961,control,tenured,tier_3,2025-07-19,0
107962,treatment,returning,tier_1,2025-07-19,0
107963,treatment,tenured,tier_1,2025-07-19,0
107964,control,returning,tier_2,2025-07-19,0
107965,control,tenured,tier_2,2025-07-19,0
107966,control,tenured,tier_2,2025-07-19,0
107967,control,new,tier_1,2025-07-19,1
107968,treatment,tenured,tier_2,2025-07-19,0
107969,treatment,tenured,tier_2,2025-07-19,0
107970,control,tenured,tier_3,2025-07-19,0
107971,control,returning,tier_1,2025-07-19,0
107972,control,tenured,tier_2,2025-07-19,1
107973,control,returning,tier_1,2025-07-19,0
107974,treatment,tenured,tier_3,2025-07-19,0
107975,control,new,tier_1,2025-07-19,0
107976,treatment,returning,tier_1,2025-07-19,0
107977,control,returning,tier_2,2025-07-19,0
107978,control,tenured,tier_2,2025-07-19,0
107979,control,returning,tier_2,2025-07-19,0
107980,control,new,tier_1,2025-07-19,0
107981,treatment,tenured,tier_1,2025-07-19,0
107982,treatment,returning,tier_2,2025-07-19,0
107983,control,returning,tier_1,2025-07-19,0
107984,treatment,new,tier_2,2025-07-19,1
107985,control,new,tier_2,2025-07-19,0
107986,treatment,tenured,tier_2,2025-07-19,0
107987,treatment,tenured,tier_3,2025-07-19,0
107988,control,tenured,tier_2,2025-07-19,0
107989,control,returning,tier_1,2025-07-19,0
107990,treatment,tenured,tier_2,2025-07-19,0
107991,treatment,new,tier_2,2025-07-19,0
107992,control,tenured,tier_1,2025-07-19,0
107993,treatment,returning,tier_1,2025-07-19,0
107994,control,returning,tier_1,2025-07-19,1
107995,treatment,returning,tier_2,2025-07-19,0
107996,treatment,returning,tier_2,2025-07-19,1
107997,control,new,tier_1,2025-07-19,0
107998,control,new,tier_3,2025-07-19,0
107999,treatment,returning,tier_1,2025-07-19,0
108000,control,new,tier_3,2025-07-19,0
108001,treatment,new,tier_3,2025-07-19,0
108002,treatment,tenured,tier_1,2025-07-19,0
108003,control,tenured,tier_1,2025-07-19,0
108004,treatment,returning,tier_2,2025-07-19,0
108005,treatment,tenured,tier_2,2025-07-19,0
108006,control,returning,tier_2,2025-07-19,0
108007,treatment,tenured,tier_2,2025-07-19,0
108008,control,tenured,tier_3,2025-07-19,0
108009,control,returning,tier_3,2025-07-19,0
108010,control,returning,tier_3,2025-07-19,0
108011,treatment,new,tier_2,2025-07-19,0
108012,treatment,returning,tier_3,2025-07-19,0
108013,control,tenured,tier_3,2025-07-19,0
108014,control,returning,tier_2,2025-07-19,1
108015,control,returning,tier_1,2025-07-19,1
108016,control,tenured,tier_3,2025-07-19,1
108017,treatment,tenured,tier_3,2025-07-19,1
108018,control,tenured,tier_1,2025-07-19,0
108019,treatment,tenured,tier_1,2025-07-19,0
108020,treatment,tenured,tier_2,2025-07-19,0
108021,control,tenured,tier_2,2025-07-19,0
108022,treatment,new,tier_2,2025-07-19,0
108023,control,returning,tier_3,2025-07-19,0
108024,treatment,tenured,tier_2,2025-07-19,0
108025,control,returning,tier_2,2025-07-19,0
108026,treatment,new,tier_2,2025-07-19,0
108027,control,tenured,tier_1,2025-07-19,1
108028,treatment,returning,tier_2,2025-07-19,0
108029,control,returning,tier_2,2025-07-19,0
108030,control,returning,tier_3,2025-07-19,0
108031,control,tenured,tier_2,2025-07-19,1
108032,treatment,tenured,tier_3,2025-07-19,0
108033,control,returning,tier_2,2025-07-19,0
108034,treatment,new,tier_1,2025-07-19,0
108035,control,returning,tier_1,2025-07-19,0
108036,treatment,new,tier_1,2025-07-19,0
108037,control,new,tier_1,2025-07-19,0
108038,control,new,tier_3,2025-07-19,0
108039,control,new,tier_3,2025-07-19,0
108040,treatment,returning,tier_1,2025-07-19,0
108041,treatment,new,tier_2,2025-07-19,0
108042,control,new,tier_1,2025-07-19,0
108043,treatment,returning,tier_2,2025-07-19,0
108044,control,returning,tier_3,2025-07-19,0
108045,treatment,tenured,tier_2,2025-07-19,0
108046,control,returning,tier_2,2025-07-19,0
108047,control,new,tier_1,2025-07-19,0
108048,control,tenured,tier_3,2025-07-19,0
108049,control,new,tier_1,2025-07-19,0
108050,treatment,returning,tier_2,2025-07-19,0
108051,treatment,tenured,tier_3,2025-07-19,0
108052,control,returning,tier_1,2025-07-19,1
108053,treatment,new,tier_2,2025-07-19,0
108054,control,returning,tier_1,2025-07-19,0
108055,control,tenured,tier_2,2025-07-19,0
108056,control,tenured,tier_2,2025-07-19,0
108057,treatment,returning,tier_3,2025-07-19,0
108058,control,new,tier_2,2025-07-19,0
108059,treatment,new,tier_1,2025-07-19,0
108060,treatment,returning,tier_2,2025-07-19,0
108061,treatment,new,tier_1,2025-07-19,0
108062,treatment,tenured,tier_3,2025-07-19,1
108063,control,new,tier_2,2025-07-19,0
108064,treatment,tenured,tier_1,2025-07-19,0
108065,control,new,tier_3,2025-07-19,0
108066,control,new,tier_2,2025-07-19,0
108067,control,returning,tier_2,2025-07-19,0
108068,control,tenured,tier_1,2025-07-19,0
108069,control,tenured,tier_2,2025-07-19,1
108070,control,returning,tier_1,2025-07-19,0
108071,control,new,tier_2,2025-07-19,0
108072,control,returning,tier_1,2025-07-19,0
108073,treatment,tenured,tier_2,2025-07-19,0
108074,control,returning,tier_2,2025-07-19,1
108075,control,tenured,tier_3,2025-07-19,1
108076,control,tenured,tier_2,2025-07-19,0
108077,control,tenured,tier_3,2025-07-19,0
108078,treatment,returning,tier_1,2025-07-19,0
108079,treatment,tenured,tier_1,2025-07-19,1
108080,treatment,tenured,tier_3,2025-07-19,0
108081,control,tenured,tier_3,2025-07-19,1
108082,control,new,tier_2,2025-07-19,0
108083,treatment,tenured,tier_1,2025-07-19,1
108084,control,new,tier_1,2025-07-19,0
108085,control,new,tier_2,2025-07-19,0
108086,control,tenured,tier_1,2025-07-19,0
108087,treatment,new,tier_1,2025-07-19,0
108088,treatment,new,tier_1,2025-07-19,0
108089,treatment,tenured,tier_1,2025-07-19,1
108090,treatment,returning,tier_2,2025-07-19,0
108091,control,tenured,tier_2,2025-07-19,0
108092,treatment,tenured,tier_1,2025-07-19,0
108093,treatment,tenured,tier_1,2025-07-19,0
108094,treatment,returning,tier_2,2025-07-19,0
108095,treatment,new,tier_1,2025-07-19,0
108096,treatment,tenured,tier_1,2025-07-19,0
108097,treatment,new,tier_2,2025-07-19,0
108098,treatment,tenured,tier_3,2025-07-19,0
108099,treatment,new,tier_3,2025-07-19,0
108100,control,tenured,tier_3,2025-07-19,1
108101,control,new,tier_2,2025-07-19,0
108102,treatment,tenured,tier_2,2025-07-19,0
108103,control,returning,tier_2,2025-07-19,1
108104,control,tenured,tier_1,2025-07-19,0
108105,control,new,tier_3,2025-07-19,0
108106,control,returning,tier_3,2025-07-19,0
108107,control,tenured,tier_1,2025-07-19,0
108108,control,tenured,tier_3,2025-07-19,1
108109,treatment,returning,tier_1,2025-07-19,0
108110,treatment,tenured,tier_3,2025-07-19,0
108111,treatment,tenured,tier_2,2025-07-19,0
108112,control,returning,tier_1,2025-07-19,0
108113,control,new,tier_1,2025-07-19,0
108114,control,tenured,tier_2,2025-07-19,0
108115,control,returning,tier_2,2025-07-19,0
108116,treatment,returning,tier_1,2025-07-19,0
108117,control,tenured,tier_2,2025-07-19,0
108118,treatment,tenured,tier_1,2025-07-19,0
108119,treatment,returning,tier_1,2025-07-19,0
108120,control,tenured,tier_1,2025-07-19,1
108121,control,returning,tier_2,2025-07-19,0
108122,treatment,returning,tier_2,2025-07-19,0
108123,treatment,new,tier_1,2025-07-19,0
108124,control,new,tier_1,2025-07-19,0
108125,control,tenured,tier_1,2025-07-19,0
108126,control,tenured,tier_1,2025-07-19,0
108127,treatment,tenured,tier_2,2025-07-19,0
108128,control,returning,tier_1,2025-07-19,0
108129,treatment,returning,tier_2,2025-07-19,0
108130,control,tenured,tier_1,2025-07-19,0
108131,treatment,returning,tier_3,2025-07-19,0
108132,treatment,returning,tier_1,2025-07-19,0
108133,control,new,tier_3,2025-07-19,0
108134,control,tenured,tier_3,2025-07-19,0
108135,treatment,returning,tier_2,2025-07-19,0
108136,treatment,returning,tier_2,2025-07-19,0
108137,control,returning,tier_3,2025-07-19,0
108138,control,tenured,tier_3,2025-07-19,0
108139,treatment,returning,tier_1,2025-07-19,0
108140,control,returning,tier_3,2025-07-19,0
108141,treatment,tenured,tier_1,2025-07-19,0
108142,treatment,returning,tier_1,2025-07-19,0
108143,control,returning,tier_2,2025-07-19,1
108144,treatment,returning,tier_3,2025-07-19,1
108145,treatment,new,tier_3,2025-07-19,0
108146,treatment,tenured,tier_2,2025-07-19,0
108147,treatment,new,tier_1,2025-07-19,0
108148,treatment,new,tier_3,2025-07-19,0
108149,control,returning,tier_2,2025-07-19,0
108150,treatment,tenured,tier_3,2025-07-19,1
108151,treatment,returning,tier_2,2025-07-19,0
108152,treatment,tenured,tier_2,2025-07-19,0
108153,treatment,new,tier_3,2025-07-19,0
108154,control,tenured,tier_1,2025-07-19,0
108155,treatment,tenured,tier_1,2025-07-19,0
108156,control,new,tier_3,2025-07-19,0
108157,treatment,tenured,tier_1,2025-07-19,0
108158,control,tenured,tier_1,2025-07-19,0
108159,treatment,returning,tier_2,2025-07-19,0
108160,treatment,new,tier_2,2025-07-19,0
108161,control,returning,tier_1,2025-07-19,1
108162,control,tenured,tier_1,2025-07-19,0
108163,treatment,tenured,tier_3,2025-07-19,0
108164,control,returning,tier_3,2025-07-19,0
108165,control,tenured,tier_1,2025-07-19,0
108166,treatment,new,tier_3,2025-07-19,0
108167,control,returning,tier_2,2025-07-19,0
108168,control,new,tier_3,2025-07-19,0
108169,treatment,returning,tier_2,2025-07-19,0
108170,control,new,tier_1,2025-07-19,0
108171,treatment,new,tier_1,2025-07-19,0
108172,treatment,tenured,tier_2,2025-07-19,1
108173,treatment,returning,tier_1,2025-07-19,0
108174,treatment,tenured,tier_1,2025-07-19,0
108175,treatment,returning,tier_1,2025-07-19,0
108176,control,returning,tier_3,2025-07-19,0
108177,control,tenured,tier_2,2025-07-19,0
108178,control,new,tier_3,2025-07-19,0
108179,treatment,returning,tier_3,2025-07-19,0
108180,control,tenured,tier_1,2025-07-19,0
108181,control,new,tier_3,2025-07-19,0
108182,treatment,new,tier_2,2025-07-19,1
108183,control,returning,tier_2,2025-07-19,0
108184,treatment,tenured,tier_3,2025-07-19,0
108185,treatment,new,tier_2,2025-07-19,0
108186,control,tenured,tier_1,2025-07-19,0
108187,control,returning,tier_1,2025-07-19,0
108188,treatment,tenured,tier_1,2025-07-19,0
108189,control,tenured,tier_2,2025-07-19,1
108190,control,new,tier_2,2025-07-19,0
108191,control,returning,tier_3,2025-07-19,0
108192,control,new,tier_2,2025-07-19,0
108193,control,tenured,tier_1,2025-07-19,0
108194,control,tenured,tier_3,2025-07-19,0
108195,control,tenured,tier_3,2025-07-19,0
108196,treatment,returning,tier_3,2025-07-19,0
108197,control,returning,tier_2,2025-07-19,0
108198,control,new,tier_1,2025-07-19,0
108199,treatment,tenured,tier_3,2025-07-19,0
108200,treatment,tenured,tier_2,2025-07-19,0
108201,treatment,returning,tier_3,2025-07-19,0
108202,control,returning,tier_3,2025-07-19,0
108203,control,returning,tier_2,2025-07-19,0
108204,treatment,new,tier_3,2025-07-19,1
108205,treatment,tenured,tier_2,2025-07-19,0
108206,treatment,tenured,tier_1,2025-07-19,0
108207,control,returning,tier_2,2025-07-19,0
108208,control,returning,tier_1,2025-07-19,0
108209,control,returning,tier_2,2025-07-19,0
108210,treatment,tenured,tier_1,2025-07-19,0
108211,treatment,new,tier_3,2025-07-19,0
108212,control,tenured,tier_1,2025-07-19,0
108213,control,returning,tier_3,2025-07-19,0
108214,treatment,new,tier_1,2025-07-19,0
108215,control,returning,tier_1,2025-07-19,0
108216,control,returning,tier_2,2025-07-19,0
108217,treatment,tenured,tier_1,2025-07-19,0
108218,control,tenured,tier_2,2025-07-19,0
108219,control,returning,tier_2,2025-07-19,1
108220,treatment,returning,tier_3,2025-07-19,0
108221,treatment,returning,tier_1,2025-07-19,0
108222,treatment,returning,tier_2,2025-07-19,0
108223,control,tenured,tier_3,2025-07-19,0
108224,treatment,tenured,tier_2,2025-07-19,1
108225,control,tenured,tier_1,2025-07-19,0
108226,treatment,returning,tier_3,2025-07-19,0
108227,control,tenured,tier_3,2025-07-19,1
108228,control,tenured,tier_3,2025-07-19,1
108229,control,tenured,tier_3,2025-07-19,0
108230,treatment,tenured,tier_2,2025-07-19,0
108231,treatment,new,tier_1,2025-07-19,0
108232,control,tenured,tier_3,2025-07-19,0
108233,treatment,tenured,tier_3,2025-07-19,0
108234,control,returning,tier_1,2025-07-19,1
108235,treatment,tenured,tier_1,2025-07-19,0
108236,control,returning,tier_3,2025-07-19,0
108237,control,returning,tier_2,2025-07-19,0
108238,control,returning,tier_2,2025-07-19,0
108239,control,new,tier_3,2025-07-19,0
108240,treatment,tenured,tier_3,2025-07-19,0
108241,treatment,new,tier_1,2025-07-19,0
108242,control,new,tier_2,2025-07-19,0
108243,treatment,tenured,tier_3,2025-07-19,0
108244,control,new,tier_2,2025-07-19,0
108245,control,tenured,tier_1,2025-07-19,0
108246,control,tenured,tier_2,2025-07-19,0
108247,treatment,tenured,tier_2,2025-07-19,0
108248,control,returning,tier_3,2025-07-19,1
108249,control,returning,tier_2,2025-07-19,0
108250,control,new,tier_3,2025-07-19,0
108251,control,new,tier_2,2025-07-19,0
108252,treatment,tenured,tier_2,2025-07-19,1
108253,treatment,new,tier_1,2025-07-19,0
108254,control,new,tier_3,2025-07-19,0
108255,treatment,new,tier_3,2025-07-19,0
108256,treatment,returning,tier_2,2025-07-19,0
108257,control,returning,tier_1,2025-07-19,0
108258,control,returning,tier_3,2025-07-19,0
108259,control,new,tier_2,2025-07-19,0
108260,control,tenured,tier_2,2025-07-19,0
108261,control,returning,tier_2,2025-07-19,0
108262,control,tenured,tier_3,2025-07-19,0
108263,treatment,new,tier_2,2025-07-19,0
108264,control,returning,tier_3,2025-07-19,0
108265,control,tenured,tier_1,2025-07-19,1
108266,treatment,new,tier_2,2025-07-19,0
108267,treatment,tenured,tier_2,2025-07-19,0
108268,control,new,tier_2,2025-07-19,0
108269,treatment,returning,tier_1,2025-07-19,0
108270,treatment,tenured,tier_2,2025-07-19,0
108271,treatment,new,tier_1,2025-07-19,0
108272,treatment,new,tier_2,2025-07-19,0
108273,control,tenured,tier_3,2025-07-19,0
108274,treatment,tenured,tier_3,2025-07-19,0
